stock_code,name,name_abbr,tax_code,parent_tax_code,amount_capital,address,ind_class_codes,industry_code,industry,company_type
,台灣松下多層材料股份有限公司,,22522215,,780000000,新竹縣湖口鄉中興村擴大工業區光復路２０－１號,"269999,464299,462099,451099",,,
4130,健亞生物科技股份有限公司,健亞,84149006,,1100038510,新竹縣湖口鄉中興村０１９鄰工業一路１號,"200300,200211,451099,457112",22,生技醫療業,上櫃公司
3551,世禾科技股份有限公司,世禾,16044341,,567748900,新竹縣湖口鄉仁政路１８號,"261111,339199",35,nan,上櫃公司
3615,安可光電股份有限公司,安可,28812887,,684669760,新竹縣湖口鄉光復北路１０號,"269999,264300,464922",26,光電業,上櫃公司
,新寶資產股份有限公司,,54989690,,810000000,新竹縣湖口鄉光復北路１２號,"181099,681112",,,
,茂信能源股份有限公司,,85062553,,1100000000,新竹縣湖口鄉光復北路２０―１號１樓,281099,,,
6120,達運精密工業股份有限公司,達運,23504361,,6655551140,新竹縣湖口鄉光復北路２０－１號,"269999,160312,251299,220999",26,光電業,上市公司
,茂正能源股份有限公司,,85062293,,1400000000,新竹縣湖口鄉光復北路２０－１號１樓,281099,,,
,星耀能源股份有限公司,,51559801,,7000000000,新竹縣湖口鄉光復北路２０－１號４樓,"281099,649911",,,
,成勁電力股份有限公司,,56642619,,522500000,新竹縣湖口鄉光復北路２０－１號４樓,"351000,289099,760999",,,
6562,聯亞藥業股份有限公司,聯亞藥,24626617,,1181902050,新竹縣湖口鄉光復北路４５號,200211,07,化學生技醫療,公開發行公司
,聯合生物製藥股份有限公司,,54527810,,1755911990,新竹縣湖口鄉光復北路４５－１號,"200400,200211",,,
6826,和淞科技股份有限公司,和淞,97097825,,608000000,新竹縣湖口鄉光復南路３３號,"464211,457199,269999,332900",31,其他電子業,興櫃公司
3688,華立捷科技股份有限公司,華立捷,12737912,,1349765000,新竹縣湖口鄉勝利村光復南路２號,"269913,269999",20,其他,公開發行公司
,迅能半導體股份有限公司,,28877255,,609389450,新竹縣湖口鄉勝利村光復路３２―１號５樓,"269999,451099",,,
4111,濟生醫藥生技股份有限公司,濟生,47154259,,569829850,新竹縣湖口鄉勝利村實踐路３號,"200211,193299,464915,530100",22,生技醫療業,上櫃公司
3264,欣銓科技股份有限公司,欣銓,70751779,,4901700760,新竹縣湖口鄉勝利村工業三路３號,"261199,464211,451099,771999",24,半導體業,上櫃公司
1776,展宇科技材料股份有限公司,展宇,47061800,,601069520,新竹縣湖口鄉勝利村３６鄰光復路７１號,192013,21,化學工業,上市公司
7742,天弘化學股份有限公司,天弘化,47104168,,663750000,新竹縣湖口鄉實踐路１８號,"181099,462099",21,化學工業,興櫃公司
,禾碩綠電股份有限公司,,56675977,,1590000000,新竹縣湖口鄉工業一路３號,281099,,,
2406,國碩科技工業股份有限公司,國碩,97178376,,3509056890,新竹縣湖口鄉工業一路３號,"271915,271999,451099,269999",26,光電業,上市公司
4114,健喬信元醫藥生技股份有限公司,健喬,43199950,,3958958970,新竹縣湖口鄉工業一路６號,"200211,200400,457199,530100",22,生技醫療業,上櫃公司
,瑞峰半導體股份有限公司,,45079229,,1200000000,新竹縣湖口鄉新竹工業區光復北路１２號５樓,"464211,261300",,,
3624,光頡科技股份有限公司,光頡,16130084,,1173408420,新竹縣湖口鄉新竹工業區光復北路７０號,"269999,254411,451099",28,電子零組件業,上櫃公司
6239,力成科技股份有限公司,力成,16082267,,7591466340,新竹縣湖口鄉新竹工業區大同路１０號,"261111,261199,269999,740200",24,半導體業,上市公司
6920,恆勁科技股份有限公司,恆勁科技,54350720,,2974478340,新竹縣湖口鄉新興路４５８－１７號,"269999,292999,251299,464211",24,半導體業,興櫃公司
,台灣山葉機車工業股份有限公司,,22318608,,2395600000,新竹縣湖口鄉東興村山葉路８１號,"312100,312200,319099",,,
,協祥機械工業股份有限公司,,33670108,,900900000,新竹縣湖口鄉湖南村光復北路２號,"303099,451099,251211,484111",,,
,旭德科技股份有限公司,,16638110,,2980923500,新竹縣湖口鄉湖南村光復北路８號,269199,,,
8104,錸寶科技股份有限公司,錸寶,70766576,,916516750,新竹縣湖口鄉湖南村新竹工業區光復北路１２號,"264100,269999,820999,289099",26,光電業,上市公司
6121,新普科技股份有限公司,新普,86620351,,1849705190,新竹縣湖口鄉湖口村１１鄰八德路２段４７１號,"282011,451099",25,電腦及週邊設備業,上櫃公司
2349,錸德科技股份有限公司,錸德,23218873,,6936796630,新竹縣湖口鄉鳳凰村光復北路４２號,"276000,451099,277999,483111",26,光電業,上市公司
3543,州巧科技股份有限公司,州巧,70526133,,892631500,新竹縣湖口鄉鳳凰村光復路４２號,"264100,312200,271100,200599",26,光電業,上市公司
8183,台灣精星科技股份有限公司,精星,23984925,,1212510680,新竹縣湖口鄉鳳凰村實踐路１２號,"272999,269999,272112,464211",31,其他電子業,上櫃公司
4906,正文科技股份有限公司,正文,22960571,,4120118390,新竹縣湖口鄉鳳山村中華路１５－１號,"269999,464211,464111,271999",27,通信網路業,上市公司
2206,三陽工業股份有限公司,三陽工業,24004006,,9000446040,新竹縣湖口鄉鳳山村中華路３號,301099,12,汽車工業,上市公司
3577,泓格科技股份有限公司,泓格,84517297,,639656530,新竹縣湖口鄉鳳山村光復北路１１１號,"483111,269199,952100,464915",25,電腦及週邊設備業,上櫃公司
,華上光電股份有限公司,,16743865,,523890680,新竹縣湖口鄉鳳山村光復北路１１９號,"264200,464211,740999,284299",,,
,台豐印刷電路工業股份有限公司,,11833698,,1104886000,新竹縣湖口鄉鳳山村光復路８１號,"269999,451099",,,
3437,榮創能源科技股份有限公司,榮創,70634323,,1445480000,新竹縣湖口鄉鳳山村工業五路１３號,"261211,264200",26,光電業,上市公司
,必翔電能高科技股份有限公司,,16747270,,1939993700,新竹縣湖口鄉鳳山村工業五路７號,"282011,464211,281099,269999",,,
,台灣普利司通股份有限公司,,43031502,,810500000,新竹縣湖口鄉鳳山村文化路１之１號,"210100,465315",,,
4739,康普材料科技股份有限公司,康普,86757124,,1070292690,新竹縣湖口鄉鳳山村文化路１１號,"181011,269999",21,化學工業,上市公司
,博錸科技股份有限公司,,12847853,,529450810,新竹縣湖口鄉鳳山村文化路１７號,"220300,452000",,,
6216,居易科技股份有限公司,居易,16242320,,928481370,新竹縣湖口鄉鳳山村新竹工業區復興路２６號,"272112,272999",27,通信網路業,上市公司
,晶兆成科技股份有限公司,,28438025,,1497670000,新竹縣湖口鄉鳳山村新竹工業區文化路２０號,269999,,,
,太陽光電能源科技股份有限公司,,28318416,,2187495325,新竹縣湖口鄉鳳山村新興路４５８―９號,"351000,464922,269999",,,
,崴立機電股份有限公司,,28733315,,693000000,新竹縣湖口鄉鳳山村新興路４５８號,271999,,,
,台灣車輛股份有限公司,,80345370,,2000000000,新竹縣湖口鄉鳳山村新興路４５８號,319013,,,
3152,璟德電子工業股份有限公司,璟德,16443570,,690162000,新竹縣湖口鄉鳳山村自強路１６號,"269999,272999,464211",27,通信網路業,上櫃公司
4908,前鼎光電股份有限公司,前鼎,16634613,,777096570,新竹縣湖口鄉鳳山村１鄰自強路３號,"269999,464111",27,通信網路業,上櫃公司
8299,群聯電子股份有限公司,群聯,12649951,,2047797680,新竹縣竹北市中興里復興一街２５１號１０樓之６,"261111,261199,620199,620211",24,半導體業,上櫃公司
,金士頓電子股份有限公司,,53262690,,644523660,新竹縣竹北市中興里復興一街２５１號１０樓之６,"269999,464211",,,
,台灣沛晶股份有限公司,,89404666,,800000000,新竹縣竹北市中華路６７６巷１６號,"269911,193299",,,
6674,鋐寶科技股份有限公司,鋐寶科技,24456541,,673356590,新竹縣竹北市台元一街１號１３樓之１,269999,27,通信網路業,上市公司
,香港商達發科技股份有限公司台灣分公司,,53672603,,1166417000,新竹縣竹北市台元二街１號五樓之１,"433199,711213,261199,464211",,,
3588,通嘉科技股份有限公司,通嘉,80254357,,589003430,新竹縣竹北市台元二街１號四樓之１,"261199,639099,740999",24,半導體業,上市公司
,愛德萬測試股份有限公司,,23527977,,500000000,新竹縣竹北市台元二街１２號５樓之１,"263000,269911,261212,451099",,,
5272,笙科電子股份有限公司,笙科,27952369,,552761180,新竹縣竹北市台元街１８號十樓之一、之二,"711213,269999,271999,740999",24,半導體業,上櫃公司
,勝創科技股份有限公司,,84560548,,747623480,新竹縣竹北市嘉豐十一路一段１００號６樓之１,"269999,464211,464111",,,
,頂晶科技股份有限公司,,28388897,,850000000,新竹縣竹北市復興二路１９３號３樓之１,"293999,281099,282011,760999",,,
,宇川精密材料科技股份有限公司,,53322851,,500000000,新竹縣竹北市東平里文興路一段３５８號２樓,"181014,181099,269999,292999",,,
6547,高端疫苗生物製劑股份有限公司,高端疫苗,53943057,,3286540500,新竹縣竹北市東海里生醫三路６８號,"760999,200211,451099",22,生技醫療業,上櫃公司
6892,台寶生醫股份有限公司,台寶生醫,24571303,,742587500,新竹縣竹北市東海里生醫二路６６號４樓,"200300,200511",22,生技醫療業,興櫃公司
,保瑞生技股份有限公司,,90552221,,629720000,新竹縣竹北市東海里生醫路二段１２號６樓,"200211,712999,760999",,,
6223,旺矽科技股份有限公司,旺矽,89647050,,942311060,新竹縣竹北市泰和里中和街１５５號１至３樓,"464111,464211,292800,464999",24,半導體業,上櫃公司
4939,亞洲電材股份有限公司,亞電,80494173,,982008680,新竹縣竹北市泰和里中華路６７６巷１８號４樓,"269999,464211,740999,711299",28,電子零組件業,上櫃公司
6143,振曜科技股份有限公司,振曜,16084080,,875068970,新竹縣竹北市泰和里博愛街９４５號,"271100,285999,261199,332900",27,通信網路業,上櫃公司
3483,力致科技股份有限公司,力致,16266820,,861035390,新竹縣竹北市泰和里新泰路３１號２樓,"456111,269113,272112",25,電腦及週邊設備業,上櫃公司
3545,敦泰電子股份有限公司,敦泰,28069900,,2194360490,新竹縣竹北市泰和里環科一路２３號十一樓之１,"269911,740999,631299,721000",24,半導體業,上市公司
3535,晶彩科技股份有限公司,晶彩科,70720798,,790523560,新竹縣竹北市泰和里６鄰環北路２段１９７號,"277999,269911,275199,292800",26,光電業,上市公司
6546,正基科技股份有限公司,正基,12673109,,662269370,新竹縣竹北市環科一路２３號六樓之二,272999,27,通信網路業,上櫃公司
2440,太空梭高傳真資訊科技股份有限公司,太空梭,01887370,,1391172000,新竹縣竹北市環科一路２３號９樓之２,283100,28,電子零組件業,上市公司
4726,永昕生物醫藥股份有限公司,永昕,12905993,,2058172000,新竹縣竹北市生醫二路６６號７樓,"200211,200212,457112,200300",22,生技醫療業,上櫃公司
,潤雅生技股份有限公司,,25124529,,918215060,新竹縣竹北市生醫五路１９號,"457112,200300,721000",,,
,禾榮科技股份有限公司,,56914371,,1343550000,新竹縣竹北市生醫五路６６之２號,"292999,464915",,,
6827,巨生生醫股份有限公司,巨生醫,24765568,,649579030,新竹縣竹北市生醫五路６６號１０樓之１,200100,22,生技醫療業,興櫃公司
,鼎晉生技股份有限公司,,82943056,,1060030000,新竹縣竹北市生醫五路６６號１１樓之６、７,"760999,774099,869100,200211",,,
,華聯生物科技股份有限公司,,13125334,,725266940,新竹縣竹北市生醫五路６６號４樓,"721000,332900,475199",,,
,台灣先進手術醫療器材股份有限公司,,53242203,,800000000,新竹縣竹北市生醫路２段１２號３樓,"464915,457199,277999,451099",,,
,體學生物科技股份有限公司,,53089067,,663047800,新竹縣竹北市生醫路２段８號４樓,"721000,451099,277911,200511",,,
,洛錚科技股份有限公司,,70587243,,700000000,新竹縣竹北市竹仁里仁義路６５號,264200,,,
6531,愛普科技股份有限公司,愛普,53503847,,810950830,新竹縣竹北市竹北里台元一街１號１０樓之１,"269999,740200",24,半導體業,上市公司
,立錡科技股份有限公司,,16657967,,1484828060,新竹縣竹北市竹北里台元一街８號１４樓之１,"620212,620211,269911,263000",,,
