year,stock_code,industry_category,nr_employee,em_salary_total,em_salary_avg,em_salary_med,eps,ind_avg_em_salary_avg,ind_avg_eps,note_a,note_b,note_c,notes
2018,6204,電子零組件業,78.0,43865.0,562.0,,1.26,654.0,1.96,,,,
2018,6205,電子零組件業,141.0,107914.0,765.0,,2.01,790.0,5.37,,,,
2018,6206,電腦及週邊設備業,421.0,330497.0,785.0,,5.6,1196.0,2.73,,True,,因本公司107年度外勞人數佔總員工人數21%，致本公司員工(年度)薪資平均數低於同業平均數。
2018,6207,電子零組件業,190.0,125254.0,659.0,,4.0,654.0,1.96,,,,本公司員工薪酬參照公司整體營運績效並依照部門貢獻、職務、及個人績效表現決定。
2018,6208,電子零組件業,272.0,224883.0,827.0,,2.11,654.0,1.96,,,,
2018,6209,光電業,729.0,330440.0,453.0,,-0.45,826.0,1.04,True,,,"1.本公司因近年進行產品結構轉型,因未獲利故無員工分紅2.台灣勞工招募不易且不願意上夜班輪班,故使用相當高比例的移工3.本公司已響應政府政策,近年來每年員工調薪幅度平均為3%以上"
2018,6210,電子零組件業,271.0,162572.0,600.0,,2.57,654.0,1.96,,True,,本公司標市場定位為高毛利訂單，故每股盈餘表現一般均較同業為佳，非經理人之全時員工薪資均參酌就業市場及勞動法令執行，平均數雖低於同業水準，僅為一統計數之計算，但並無影響公司運作，故應無是否合理之虞。
2018,6212,建材營造,12.0,16826.0,1402.0,,7.52,755.0,1.27,,,,
2018,6213,電子零組件業,372.0,258460.0,695.0,,5.86,790.0,5.37,,True,,"本公司因產業特性需要較多工廠的產線員工(超過50%)，且當中有25%為外籍員工,導致全員平均薪資偏低。"
2018,6214,資訊服務業,1528.0,1389500.0,909.0,,4.27,860.0,2.13,,,,
2018,6215,其他電子業,157.0,121953.0,777.0,,0.59,1199.0,7.41,,,,
2018,6216,通信網路業,194.0,187297.0,965.0,,2.28,1119.0,2.93,,,,
2018,6217,電子零組件業,208.0,142022.0,683.0,,0.95,654.0,1.96,,,,
2018,6218,通信網路業,139.0,131808.0,948.0,,1.7,719.0,1.35,,,,
2018,6219,建材營造,23.0,21637.0,941.0,,0.71,755.0,1.27,,,,
2018,6220,電子零組件業,87.0,56805.0,653.0,,2.84,654.0,1.96,,,,
2018,6221,資訊服務業,171.0,162541.0,951.0,,3.23,798.0,1.2,,,,
2018,6222,光電業,11.0,7029.0,639.0,,1.07,736.0,-0.26,,True,,
2018,6223,半導體業,1540.0,1458855.0,947.0,,4.19,960.0,4.11,,True,,本次調查將所有半導體產業同時評比，未區分中下游廠商，但上游IC設計與晶圓製造廠商，多屬研發人員，薪資會高於中下游之製造廠商，同時評比對下游產業不公平。建議應以細分後之產業類別進行評比，較能呈現實際狀況。
2018,6224,電子零組件業,195.0,152600.0,783.0,,4.38,790.0,5.37,,,,
2018,6225,光電業,6.0,3616.0,603.0,,-0.17,826.0,1.04,,,,
2018,6226,光電業,38.0,28386.0,747.0,,0.07,826.0,1.04,,,,
2018,6227,電子通路業,169.0,173765.0,1028.0,,2.73,684.0,0.11,,,,
2018,6228,電腦及週邊設備業,31.0,19538.0,630.0,,-1.04,769.0,2.63,,,,
2018,6229,半導體業,24.0,20111.0,838.0,,0.77,960.0,4.11,,,,
2018,6230,電腦及週邊設備業,320.0,200954.0,628.0,,6.9,1196.0,2.73,,True,,"公司依據每年營運績效提撥獎金.酬勞.調薪比率,除因資深員工異動外,依訂單需求狀況,調節新進人員及外勞,導致每年平均薪資會有差異;同一產業內之公司實際營運項目產品內容差異很大,依此比較結果不客觀."
2018,6231,資訊服務業,385.0,367534.0,955.0,,1.74,798.0,1.2,,,,
2018,6233,半導體業,95.0,105608.0,1112.0,,-0.35,960.0,4.11,,,,
2018,6234,光電業,136.0,72941.0,536.0,,0.92,736.0,-0.26,,True,,本年度獲利雖有回升，但薪資與同區域比較尚屬合理，且每年針對表現較佳員工，公司皆會進行調薪事宜。
2018,6235,電腦及週邊設備業,48.0,38566.0,803.0,,1.01,1196.0,2.73,,,,
2018,6236,其他,22.0,13756.0,625.0,,-1.98,601.0,2.0,,,,
2018,6237,半導體業,114.0,125754.0,1103.0,,-0.33,960.0,4.11,,,,
2018,6239,半導體業,10271.0,7691688.0,749.0,,8.02,1224.0,7.24,,True,,"主因係職務人力結構所致。研發工程行政：「3524人、占34.3%、薪資平均數1,196仟元」。本國藉作業員：「3841人、占37.4%、薪資平均數610仟元」。外藉作業員：「2906人、占28.3%、薪資平均數395仟元」。"
2018,6240,其他,23.0,13733.0,597.0,,1.29,601.0,2.0,,True,,本公司107年EPS1.29元主要係來自業外資產投資獲利，近年本公司營業收入下降致本業虧損，使本公司員工薪資調整幅度較小，另業績下降也使本公司業務獎金發放較少，因此本公司非經理人全時員工薪資平均數低於同業水準
2018,6241,通信網路業,31.0,21404.0,690.0,,-1.24,719.0,1.35,,,,
2018,6242,生技醫療業,103.0,51673.0,502.0,,3.46,683.0,1.32,,True,,公司營運型態偏向零售之服務業，相對聘用之員工大多數為現場客服人員居多，對學歷與技術層面之標準屬中間層次，導致薪資水準相對較生技醫療業同業水準低。對此，公司將會以獎金制度、員工持股會等機制來激勵員工。
2018,6243,半導體業,59.0,67587.0,1146.0,,-0.8,1224.0,7.24,,,,
2018,6244,光電業,1933.0,1239264.0,641.0,,-12.61,736.0,-0.26,,,,
2018,6245,通信網路業,645.0,548126.0,850.0,,3.92,719.0,1.35,,,,
2018,6246,光電業,20.0,14088.0,704.0,,0.66,736.0,-0.26,,True,,本公司產品主要為背光模組、LED光源條毛利較低以及國際間貨幣競貶，未能達到相當的獲利，近期致力於內部整頓增加獲利提升員工士氣，擬於近期經薪酬委員會、董事會通過辦理調薪計畫。
2018,6248,鋼鐵工業,30.0,18370.0,612.0,,0.01,721.0,0.76,,,,
2018,6257,半導體業,1783.0,1151687.0,646.0,,3.01,1224.0,7.24,,,,
2018,6259,電子零組件業,22.0,13902.0,632.0,,-0.19,654.0,1.96,,,,
2018,6261,半導體業,982.0,794653.0,809.0,,3.58,960.0,4.11,,,,
2018,6263,通信網路業,134.0,95593.0,713.0,,4.82,719.0,1.35,,True,,
2018,6264,建材營造,22.0,12740.0,579.0,,0.03,755.0,1.27,,,,
2018,6265,電子通路業,49.0,26946.0,550.0,,-1.32,684.0,0.11,,,,
2018,6266,電子零組件業,318.0,195777.0,616.0,,2.82,654.0,1.96,,True,,本公司於107年下半年營收及獲利增加，人員從106年320人，到107年底增加到412人，增加了92人，因新進人員的起薪較低，且外籍員工的人數亦增加不少，故員工薪平均數會較低，本公司持續每年有進行調薪評估調整。
2018,6269,電子零組件業,1622.0,1021285.0,630.0,,8.55,790.0,5.37,,True,,1.本公司依「非擔任主管職務之全時員工薪資資訊」申報作業規定計算全公司薪資平均數2.本公司的製程以勞力密集為主，製造直接人工佔比較大，直接人力薪資比例佔全公司薪資比較高
2018,6270,電子通路業,60.0,59950.0,999.0,,0.98,684.0,0.11,,,,
2018,6271,半導體業,1615.0,1155056.0,715.0,,6.13,1224.0,7.24,,,,
2018,6274,電子零組件業,913.0,714980.0,783.0,,7.46,654.0,1.96,,,,
2018,6275,電子零組件業,322.0,171279.0,532.0,,-0.47,654.0,1.96,,,,
2018,6276,電腦及週邊設備業,21.0,16928.0,806.0,,0.11,769.0,2.63,,,,
2018,6277,電腦及週邊設備業,605.0,710379.0,1174.0,,13.19,1196.0,2.73,,True,,"107年EPS13.19元含業外收入.產品在台生產,此平均薪資含作業員.排除作業員,非主管職務之員工平均年薪為1317仟元,優於同業平均.公司為臺灣高薪100指數之成分股,向來注重員工薪酬,獲利回饋員工"
2018,6278,光電業,664.0,362505.0,546.0,,2.68,826.0,1.04,,True,,本公司非擔任主管職員工薪資低於同業，主因本公司在產業鏈中屬製造生產端，產線作業員比例大於同業，在人力結構不同的情況下非經理人之全時員工薪資低於同業。
2018,6279,電子零組件業,443.0,292093.0,659.0,,6.0,654.0,1.96,,,,
2018,6281,電子通路業,1644.0,1063927.0,647.0,,4.09,899.0,3.73,,True,,本公司產業類別屬於電子通路業，該類別含BtoB及BtoC二種業態，前者交易對象為法人，與本公司交易對象為消費者、屬零售服務之業態明顯不同，薪資難免有落差。若與同業態公司相比，員工薪資與福利，均未低於同業。
2018,6282,電子零組件業,1197.0,1039692.0,869.0,,1.95,790.0,5.37,,,,
2018,6283,其他電子業,45.0,44814.0,996.0,,0.19,1199.0,7.41,,,,
2018,6284,電子零組件業,613.0,407113.0,664.0,,2.14,654.0,1.96,,,,"1.本公司107年非經理人之全時員工薪資較同業平均略低7%，差異僅4.8萬元。2.公司獲利EPS2.14元，較同業1.90元為佳，主要係業外處分股票獲利，107年度淨利264,913千元，處分股票利益263,897千元，影響EPS2.13元。"
2018,6285,通信網路業,2730.0,2917161.0,1069.0,,5.21,1119.0,2.93,,True,,1.通信網路業中，公司行業存有差異 (如服務業或製造業等)，故各公司之薪資結構比較基礎不盡相同。2.啟碁係一製造公司，且產品在台製造比重高，故工廠直接人員數多，進而影響整體非主管職員工之年度薪資數。
2018,6287,半導體業,406.0,208620.0,514.0,,-0.08,960.0,4.11,,,,
2018,6288,汽車工業,495.0,306402.0,619.0,,0.91,705.0,5.02,,,,
2018,6290,電子零組件業,51.0,45588.0,894.0,,1.14,654.0,1.96,,,,
2018,6291,半導體業,54.0,48129.0,891.0,,-3.6,960.0,4.11,,,,
2018,6292,電子零組件業,36.0,39054.0,1085.0,,1.92,654.0,1.96,,,,
2018,6294,文化創意業,303.0,155169.0,512.0,,8.62,737.0,3.52,,True,,一、本公司員工組成年輕化，年資較淺。二、本公司主要從事補教業務，薪資已高於一般補教業水準，但本公司仍每半年會依員工績效調整薪資。三、隨著公司成長，未來薪資調整幅度會逐一修正，以期達到文創業之水平。
2018,6405,光電業,395.0,206323.0,522.0,,0.09,826.0,1.04,,,,
2018,6409,其他電子業,72.0,90008.0,1250.0,,23.18,1199.0,7.41,,,,
2018,6411,半導體業,85.0,204768.0,2409.0,,7.58,960.0,4.11,,,,
2018,6412,電子零組件業,641.0,847438.0,1322.0,,2.72,790.0,5.37,,,,
2018,6414,電腦及週邊設備業,170.0,186745.0,1099.0,,14.45,1196.0,2.73,,True,,樺漢薪酬政策會衡量市場的薪資水準、物價指數及本體經營績效，對同仁薪資做出適當的調整。另依公司營運狀況及個人績效表現，發放績效獎金及員工酬勞，以獎勵員工的貢獻與努力。
2018,6416,通信網路業,231.0,152873.0,662.0,,5.42,1119.0,2.93,,True,,本公司近3年新設置生產製造單位，該單位人員數直線成長並占公司人數約35%，且其中移工又約占1/4之比例；另本公司為推動青年培力，與學校進行建教合作，每年學生人數約占員工人數的5%，故該數值尚為合理。
2018,6417,通信網路業,373.0,176734.0,474.0,,1.2,719.0,1.35,True,,,本公司產品客製化且少量多樣，難以全自動化生產，需投入大量作業人力，員工結構中半數為直接作業人員(包含外籍移工)，其平均薪資為37.5萬元；而非直接作業人員，其平均薪資為57.1萬元，故整體平均薪資呈現數值較低。
2018,6418,電子零組件業,41.0,20647.0,504.0,,1.55,654.0,1.96,,,,
2018,6419,光電業,71.0,58939.0,830.0,,-3.98,736.0,-0.26,,,,
2018,6425,電機機械,200.0,155692.0,778.0,,4.39,615.0,2.45,,,,
2018,6426,通信網路業,205.0,109828.0,536.0,,0.35,1119.0,2.93,,,,
2018,6432,電子零組件業,66.0,52320.0,793.0,,2.92,654.0,1.96,,,,
2018,6435,半導體業,64.0,106544.0,1665.0,,9.75,960.0,4.11,,,,
2018,6438,其他電子業,377.0,300388.0,797.0,,4.04,1199.0,7.41,,,,
2018,6441,電腦及週邊設備業,83.0,49802.0,600.0,,2.01,769.0,2.63,,,,
2018,6442,通信網路業,407.0,263357.0,647.0,,2.34,1119.0,2.93,,,,
2018,6443,光電業,1251.0,603326.0,482.0,,-2.54,826.0,1.04,True,,,公司以製造業為主，大都為四班二輪之輪班制員工，現場技術員人佔全公司六成的人數。因去年度產業變化衝擊影響，輪班制（做二休二）的同仁（工作15天，休息15天）平日加班機會不多，導致薪資金額未達50萬。
2018,6446,生技醫療業,157.0,133894.0,853.0,,-4.76,687.0,1.42,,,,
2018,6449,電子零組件業,69.0,67916.0,984.0,,2.24,790.0,5.37,,,,
2018,6457,半導體業,65.0,69878.0,1075.0,,1.58,960.0,4.11,,,,
2018,6461,生技醫療業,82.0,69990.0,854.0,,-2.86,683.0,1.32,,,,
2018,6462,半導體業,158.0,234840.0,1486.0,,9.62,960.0,4.11,,,,
2018,6464,其他,41.0,20868.0,509.0,,5.21,785.0,3.69,,True,,本公司因獲利表現較同業為佳，惟員工薪資平均數低於同業水準；透過此次薪酬揭露訊息，公司有機會了解整體市場狀況，未來將對整體經營績效與員工報酬結合，增進員工福利、促進勞資雙贏，落實公司治理與企業社會責任。
2018,6465,通信網路業,51.0,41255.0,809.0,,0.03,719.0,1.35,,,,
2018,6469,生技醫療業,596.0,270787.0,454.0,,3.01,683.0,1.32,True,True,,本公司屬零售通路業，門市人員占多數，且同質工作選擇性較多致流動率高，較難以平均薪資評論，本公司對於正職員工都有進階考核、升遷，每年調薪2%~5%，亦投入大量培訓成本，致力提供具成長性且福利健全之工作環境。
2018,6470,通信網路業,227.0,177322.0,781.0,,3.29,719.0,1.35,,,,員工人數扣除外勞38人後，非擔任主管職務全時員工薪資之「薪資平均數」為894仟元。
2018,6472,生技醫療業,125.0,76254.0,610.0,,16.18,687.0,1.42,,True,,本公司扣除投資損益及一次性廉價購買利益之EPS未高於同業水平。而台南官田工業區工廠人數佔總統計人數71%，其中作業員又佔45%，故平均薪資相對較低。本公司已持續依營運狀況及員工績效並檢視薪資水平給予員工調薪。
2018,6477,光電業,244.0,113821.0,466.0,,2.42,826.0,1.04,True,True,,105年景氣衰退營運出現虧損，106年景氣復甦獲利回穩，薪資已逐步調整，比對106及107年年均薪資，薪資調幅達8%，本年度亦有調薪計劃；另因員工平均年資較淺約4.8年及平均年齡較輕約34歲，故對年均薪資計算影響大
2018,6482,文化創意業,70.0,31301.0,447.0,,-1.64,737.0,3.52,True,,,本公司為台中唯一上櫃的文創業，同業大部份均位於北部，依「勞動部薪資行情及大專就業導航」：北部月薪較中部高約5仟～1萬元；且本公司107年虧損，依章程、獎金制度無法發放獎金，但體恤員工辛勞仍有發放年終獎金。
2018,6485,半導體業,217.0,181109.0,835.0,,2.19,960.0,4.11,,,,
2018,6486,通信網路業,282.0,290577.0,1030.0,,4.71,719.0,1.35,,,,
2018,6488,半導體業,576.0,811545.0,1409.0,,31.18,960.0,4.11,,,,
2018,6492,生技醫療業,19.0,18903.0,995.0,,-5.05,683.0,1.32,,,,
2018,6494,半導體業,110.0,126946.0,1154.0,,2.65,960.0,4.11,,,,
2018,6496,生技醫療業,123.0,127275.0,1035.0,,4.75,683.0,1.32,,,,
2018,6499,生技醫療業,38.0,39902.0,1050.0,,4.94,683.0,1.32,,,,
2018,6504,其他,276.0,170296.0,617.0,,8.16,785.0,3.69,,True,,由於台灣未有與本公司係完全相同之同業，比較基礎不同，故係屬合理。
2018,6505,油電燃氣業,5166.0,7312109.0,1415.0,,6.31,1170.0,5.48,,,,
2018,6506,紡織纖維,331.0,213368.0,645.0,,1.32,606.0,1.26,,True,,1.化學產品廣泛，各公司經營型態及規模不同，本公司為上下游整合產業，營收58%為紡織業，與化學同業比較，勞力密集度較高。2.公司核薪參照地方行情，高於107年製造業平均年薪611仟元(行政院主計處統計月報)。
2018,6508,農業科技,140.0,74284.0,531.0,,2.16,544.0,1.9,,True,,係本公司植物保護劑與環科事業群生產製造之直間接員工人數占比約為非擔任主管職務員工人數55%，其中部分直接員工為雇用外籍員工，而因基層員工薪資占比高且流動性較高，以致整體平均薪資顯得略低於同業平均薪資。
2018,6509,化學工業,331.0,242895.0,734.0,,0.96,667.0,0.49,,,,
2018,6510,半導體業,805.0,801845.0,996.0,,21.84,960.0,4.11,,,,
2018,6512,其他電子業,54.0,33849.0,627.0,,0.52,727.0,1.96,,,,
2018,6523,生技醫療業,107.0,65861.0,616.0,,0.55,683.0,1.32,,,,
2018,6530,通信網路業,94.0,45376.0,483.0,,0.69,719.0,1.35,True,,,107年因光通訊產業需求減緩及中國大陸同業低價競爭，本公司營收及獲利均較106年明顯衰退，導致員工流動，總人數減少約20%，且職缺多為研發、業務、工程等專業職，故非經理人全時員工平均薪資未達50萬元。
2018,6531,半導體業,112.0,178181.0,1591.0,,1.55,1224.0,7.24,,,,
2018,6532,半導體業,119.0,71514.0,601.0,,3.46,960.0,4.11,,,,
2018,6533,半導體業,142.0,188566.0,1328.0,,0.97,1224.0,7.24,,,,
2018,6535,生技醫療業,24.0,27935.0,1164.0,,-0.51,683.0,1.32,,,,
2018,6538,電子零組件業,235.0,116069.0,494.0,,0.07,654.0,1.96,True,,,"說明:1.107及106年度因業績低迷故未進行調薪2.同上故未發放員工紅利,此外業績獎金亦大幅減少108年本公司已於4月份完成調薪,並將視今年度營運狀況進行獎金發放"
2018,6542,文化創意業,14.0,11027.0,788.0,,3.49,737.0,3.52,,,,
2018,6547,生技醫療業,82.0,73548.0,897.0,,-3.17,683.0,1.32,,,,
2018,6548,半導體業,164.0,89062.0,543.0,,23.6,960.0,4.11,,True,,公司人力結構以技術員佔比約68%，其中外勞人數佔技術員比率約20%，依公司獎金辦法，本年度獎金約3個月，故年薪約15個月，尚屬合理。
2018,6552,半導體業,576.0,273157.0,474.0,,2.2,1224.0,7.24,True,,,係本公司人力結構上雇用較多外籍勞工擔任直接人員所致
2018,6556,光電業,303.0,194735.0,643.0,,1.4,736.0,-0.26,,True,,公司直接人力人數佔比45%，其薪資佔比為30%；107年因遷廠，致年資在6個月以上未滿一年人數比例高，影響變動獎金發放；107年人事費用率20%，參106年咨鼎薪資調查資料落於P75-P90，顯示人事費用成本不低於整體產業
2018,6558,其他電子業,52.0,49160.0,945.0,,2.17,1199.0,7.41,,,,
2018,6560,光電業,47.0,45199.0,962.0,,3.55,736.0,-0.26,,,,
2018,6561,通信網路業,125.0,201313.0,1611.0,,7.41,719.0,1.35,,,,
2018,6568,半導體業,49.0,81592.0,1665.0,,8.85,960.0,4.11,,,,
2018,6569,生技醫療業,84.0,80820.0,962.0,,9.74,683.0,1.32,,,,
2018,6570,電腦及週邊設備業,92.0,56720.0,617.0,,1.99,769.0,2.63,,,,
2018,6574,生技醫療業,400.0,289959.0,725.0,,4.95,683.0,1.32,,,,
2018,6576,生技醫療業,18.0,20575.0,1143.0,,-6.55,683.0,1.32,,,,
2018,6577,電腦及週邊設備業,163.0,124276.0,762.0,,4.87,769.0,2.63,,True,,"我司現場工作人員佔比40%+,且流動率高,107年度稅前淨利較前一年度提升主因,在於台幣眨值下,毛利率的提升及營業外收入的增加,故公司經營績效與非經理人全時員工薪資無太大正關聯性存在"
2018,6578,農業科技,43.0,21328.0,496.0,,0.94,544.0,1.9,True,,,"本公司聘用6名外勞,佔加權平均員工人數14%,致員工薪資平均數未達50萬。"
2018,6579,電腦及週邊設備業,450.0,394892.0,878.0,,6.86,1196.0,2.73,,True,,員工薪酬含月薪、三節及員工酬勞。員工酬勞依公司章程辦理-當年度獲利扣除累積虧損後，如尚有盈餘應提撥不低於5%經比較IPC 15間同業提撥率1.6~15.2%，本公司提撥率6.9%為中間值正常水準
2018,6581,綠能環保,76.0,65009.0,855.0,,7.11,798.0,0.0,,,,
2018,6582,橡膠工業,165.0,123813.0,750.0,,4.08,632.0,1.17,,,,
2018,6590,資訊服務業,107.0,87987.0,822.0,,2.03,798.0,1.2,,,,
2018,6593,資訊服務業,228.0,144693.0,635.0,,2.76,798.0,1.2,,True,,本公司員工薪酬係參考個人績效達成，並視實際經營狀況及相關法令適時檢討，而本公司主異業務可劃分為卡片事業(資訊服務)及銘板事業(製造相關)，依各類產品之專業技術不同，故其人員薪酬存在差異性，尚屬合理。
2018,6596,文化創意業,38.0,21443.0,564.0,,1.24,737.0,3.52,,,,
2018,6603,電機機械,339.0,165153.0,487.0,,0.69,615.0,2.45,True,,,本公司各項獎勵金(營運獎金、績效獎金、年終獎金、員工紅利、…..等等)的發放與營運績效相結合，107年度某些事業部營運績效未達標，致獎勵金發放減少，亦拉低員工平均薪資數額。
2018,6605,汽車工業,3062.0,1569583.0,513.0,,5.66,705.0,5.02,,True,,"1.本公司自製生產比例高達97%以上,僱用人數相對較同業高。2.國內招募基層員工不易需搭配任用外籍員工;基於自行培育本產業技術人才與高職端建教合作,外籍及建教合作生共768位,佔總員工比24.3%,於平均薪資有直接影響。"
2018,6609,電機機械,298.0,217350.0,729.0,,4.02,615.0,2.45,,,,
2018,6612,生技醫療業,44.0,25680.0,584.0,,2.23,683.0,1.32,,True,,目前本公司的獲利來自營業外收入-認列採權益公司之利益占比仍重，本公司在個體本業營業獲利仍有努力空間。儘管本業獲利尚待努力，本公司一直重視與公司一起努力的全體員工，107年度平均調薪幅度達3%以上。
2018,6613,其他電子業,138.0,133147.0,965.0,,16.5,727.0,1.96,,,,
2018,6615,生技醫療業,102.0,62803.0,616.0,,2.26,683.0,1.32,,True,,本公司新增多項功能性職務，員工平均年資僅三年，新進薪酬雖不低但年資效果無法顯現。技術操作員工佔38%屬勞力密集職務，薪資固定鮮少加班。著重人才培訓創造友善職場等無形人力資源投資，較無法呈現於薪酬平均數。
2018,6625,其他,235.0,181266.0,771.0,,2.43,785.0,3.69,,,,
2018,6640,半導體業,136.0,139287.0,1024.0,,3.33,960.0,4.11,,,,
2018,6654,其他電子業,81.0,46203.0,570.0,,9.13,727.0,1.96,,True,,本年度列入全時員工薪資資訊有部分屬外籍勞工，部分產學合作之新進員工，整體佔29%左右，且計薪主要依據員工年資績效進行評比，本公司未滿兩年之員工亦約10%左右(未含產學及外籍員工)，故相關薪資水準較同業較低。
2018,6655,其他,560.0,403345.0,720.0,,3.5,785.0,3.69,,,,
2018,6662,生技醫療業,66.0,46835.0,710.0,,2.28,683.0,1.32,,,,
2018,6664,電子零組件業,201.0,177231.0,882.0,,5.1,654.0,1.96,,,,
2018,6667,其他電子業,219.0,156435.0,714.0,,3.24,727.0,1.96,,,,
2018,6668,光電業,242.0,167921.0,694.0,,2.3,826.0,1.04,,True,,因產線擴增人力聘僱，且因應輪班需求製造人力占比較高。公司除提供薪資、獎金、員工酬勞外，亦發行員工認股權、限制員工權利新股及員工現金增資認股等獎酬，讓員工參與公司成長，惟前述獎酬工具並未列入本項統計。
2018,6670,運動休閒,742.0,554594.0,747.0,,16.85,793.0,0.0,,True,,復盛應用科技為工業局核定等級A+級之3K(辛苦、骯髒、危險)產業，在人口老化結構及就業選擇上，無法滿足用工人數，目前聘用約30%外籍勞工，大幅拉低薪資平均。對比所比較其他非屬同A+級3k產業，造就低於同業水準情況!
2018,6674,通信網路業,119.0,116660.0,980.0,,3.02,1119.0,2.93,,True,,"員工薪酬除衡量公司經營績效(如每股盈餘外),亦須配合內部整體經營目標及其員工績效表現,而本公司於107年底方上市掛牌,其薪酬結構尚待調整中。"
2018,6803,綠能環保,724.0,671589.0,928.0,,12.04,717.0,0.0,,,,
2018,7402,光電業,49.0,43188.0,881.0,,1.43,736.0,-0.26,,,,
2018,8011,通信網路業,227.0,125958.0,555.0,,0.01,1119.0,2.93,,,,
2018,8016,半導體業,364.0,654882.0,1799.0,,7.03,1224.0,7.24,,,,
2018,8021,其他電子業,305.0,197604.0,648.0,,1.69,1199.0,7.41,,,,
2018,8024,半導體業,101.0,90675.0,898.0,,0.14,960.0,4.11,,,,
2018,8027,電機機械,208.0,135761.0,653.0,,1.27,615.0,2.45,,,,
2018,8028,半導體業,547.0,394606.0,721.0,,1.87,1224.0,7.24,,,,
2018,8032,電子通路業,105.0,141610.0,1349.0,,2.84,684.0,0.11,,,,
2018,8033,其他,16.0,10743.0,671.0,,-0.45,785.0,3.69,,,,
2018,8034,通信網路業,71.0,50700.0,714.0,,1.06,719.0,1.35,,,,
2018,8038,電子零組件業,44.0,26905.0,611.0,,-2.73,654.0,1.96,,,,
2018,8039,電子零組件業,709.0,568305.0,802.0,,3.22,790.0,5.37,,,,
2018,8040,半導體業,128.0,177595.0,1387.0,,-1.03,960.0,4.11,,,,
2018,8042,電子零組件業,69.0,44678.0,648.0,,1.02,654.0,1.96,,,,
2018,8043,電子零組件業,86.0,118293.0,1376.0,,5.05,654.0,1.96,,,,
2018,8044,數位雲端,1496.0,916665.0,613.0,,-8.49,633.0,0.0,,,,
2018,8046,電子零組件業,5484.0,4619609.0,842.0,,-0.9,790.0,5.37,,,,
2018,8047,其他電子業,139.0,104883.0,755.0,,-0.15,727.0,1.96,,,,
2018,8048,通信網路業,107.0,78004.0,729.0,,2.22,719.0,1.35,,,,
2018,8049,光電業,159.0,108708.0,684.0,,2.52,736.0,-0.26,,True,,"本司為光電業,其歸類實屬廣泛,且每家生產型態不同,部份公司在台並無生產作業人員,因此平均薪資較高,故比較基礎殊不一致。本公司之員工分紅制度,係按稅前淨利5~12%提撥,故而公司經營績效好,員工薪酬自然增加。"
2018,8050,電腦及週邊設備業,438.0,267214.0,610.0,,2.58,769.0,2.63,,,,
2018,8054,半導體業,122.0,140860.0,1155.0,,1.1,960.0,4.11,,,,
2018,8059,通信網路業,116.0,94402.0,814.0,,-1.78,719.0,1.35,,,,
2018,8064,光電業,505.0,434101.0,860.0,,2.31,736.0,-0.26,,,,
2018,8066,居家生活,15.0,10514.0,701.0,,13.11,593.0,0.0,,,,
2018,8067,電子通路業,45.0,19515.0,434.0,,-2.29,684.0,0.11,True,,,"1.本公司107年因陸續設置美妝專櫃點召募新進人員及人員變動, 年資未滿一年者有20位, 其中不足半年者佔7 位, 而使年度平均新資數較低2.107年未提列員工紅利報酬"
2018,8068,電子通路業,23.0,17636.0,767.0,,0.12,684.0,0.11,,,,
2018,8069,光電業,877.0,933630.0,1065.0,,2.32,736.0,-0.26,,,,
2018,8070,電子通路業,75.0,96814.0,1291.0,,13.47,899.0,3.73,,,,
2018,8071,電子零組件業,67.0,40482.0,604.0,,1.1,654.0,1.96,,,,
2018,8072,電子通路業,150.0,101157.0,674.0,,-0.25,899.0,3.73,,,,
2018,8074,電子零組件業,272.0,152468.0,561.0,,1.3,654.0,1.96,,,,
2018,8076,電腦及週邊設備業,242.0,185181.0,765.0,,1.06,769.0,2.63,,,,
2018,8077,觀光餐旅,344.0,152547.0,443.0,,0.37,486.0,0.56,True,,,本公司非經理人全時員工平均薪資雖未達50萬，但已高於中華民國統計資訊網中住宿及餐飲業之平均值。
2018,8080,建材營造,10.0,7227.0,723.0,,-6.23,755.0,1.27,,,,
2018,8081,半導體業,310.0,495118.0,1597.0,,5.53,1224.0,7.24,,,,
2018,8083,電機機械,137.0,121010.0,883.0,,8.66,615.0,2.45,,,,
2018,8084,電子通路業,16.0,10156.0,635.0,,-0.43,684.0,0.11,,,,
2018,8085,其他電子業,366.0,175332.0,479.0,,-1.21,727.0,1.96,True,,,本公司非擔任主管職務之員工主要為線上作業員居多，薪資給付符合勞動部之規定，以上員工薪資平均數尚屬合理。
2018,8086,半導體業,497.0,305752.0,615.0,,2.11,960.0,4.11,,,,
2018,8087,綠能環保,39.0,16044.0,411.0,,-0.62,717.0,0.0,True,,,"預錄光碟片係非常成熟的產品,本公司採取扁平化組織管理,中階幹部少,基層人員比例高,因此,非經理人之全時員工平均薪資未達50萬元(每年)。"
2018,8088,半導體業,465.0,203777.0,438.0,,0.53,960.0,4.11,True,,,"我司生產線作業員人數460人(含台、外籍各359及101人)占檢查表申報人數91.45%,台、外籍作業員平均薪資約為341仟元。本公司EPS0.53元薪資平均數438仟元較同業平均EPS4.11元972仟元，優於同業,我司朝獲利回饋員工。"
2018,8091,半導體業,304.0,251266.0,827.0,,6.56,960.0,4.11,,,,
2018,8092,其他電子業,209.0,105923.0,507.0,,0.03,727.0,1.96,,,,
