year,stock_code,title,shareholder,shareholding_initial,shareholding_current,pledge,pledge_pp,others_shareholding_total,others_pledge,others_pledge_pp
2022,2204,會計部門主管本人,廖純靖,0,0,0,0.0,0,0,0.0
2022,1102,董事長本人,徐旭東,23278334,23278334,0,0.0,6352467,0,0.0
2022,1102,董事本人,遠東新世紀股份有限公司,750511324,750511324,19900000,0.0265,0,0,0.0
2022,1102,董事之法人代表人,席家宜,0,453745,0,0.0,6159993,0,0.0
2022,1102,董事本人,遠東新世紀股份有限公司,750511324,750511324,19900000,0.0265,0,0,0.0
2022,1102,董事之法人代表人,張才雄,0,459350,0,0.0,110877,0,0.0
2022,1102,董事本人,遠東新世紀股份有限公司,750511324,750511324,19900000,0.0265,0,0,0.0
2022,1102,董事之法人代表人,陳長文,0,338429,0,0.0,0,0,0.0
2022,1102,董事本人,裕鼎實業股份有限公司,1895136,1895136,0,0.0,0,0,0.0
2022,1102,董事之法人代表人,李坤炎,0,3333557,0,0.0,0,0,0.0
2022,1102,董事本人,大聚化學纖維股份有限公司,1560068,1560068,0,0.0,0,0,0.0
2022,1102,董事之法人代表人,陳瑞隆,0,0,0,0.0,0,0,0.0
2022,1102,董事本人,醫療財團法人徐元智先生醫藥基金會,181566797,181566797,24500000,0.1349,0,0,0.0
2022,1102,董事之法人代表人,李冠軍,0,0,0,0.0,0,0,0.0
2022,1102,董事本人,財團法人徐有庠先生紀念基金會,6218800,6218800,0,0.0,0,0,0.0
2022,1102,董事之法人代表人,徐旭平,0,13454981,0,0.0,0,0,0.0
2022,1102,董事本人,財團法人徐有庠先生紀念基金會,6218800,6218800,0,0.0,0,0,0.0
2022,1102,董事之法人代表人,張振崑,0,29745,0,0.0,5358,0,0.0
2022,1102,董事本人,百揚投資股份有限公司,3849468,3849468,0,0.0,0,0,0.0
2022,1102,董事之法人代表人,歐晉德,0,0,0,0.0,0,0,0.0
2022,1102,董事本人,裕民股份有限公司,1505585,1505585,0,0.0,0,0,0.0
2022,1102,董事之法人代表人,李光燾,0,642936,0,0.0,0,0,0.0
2022,1102,獨立董事本人,朱雲鵬,0,0,0,0.0,0,0,0.0
2022,1102,獨立董事本人,薛琦,20000,0,0,0.0,10000,0,0.0
2022,1102,獨立董事本人,陳樹,0,0,0,0.0,0,0,0.0
2022,1102,總經理本人,李坤炎,0,3333557,0,0.0,0,0,0.0
2022,1102,副總經理本人,余東霖,0,122202,0,0.0,98,0,0.0
2022,1102,副總經理本人,張志鵬,0,33999,0,0.0,53588,0,0.0
2022,1102,副總經理本人,吳玲綾,0,180000,0,0.0,0,0,0.0
2022,1102,副總經理本人,陳春明,0,39801,0,0.0,68596,0,0.0
2022,1102,副總經理本人,周維崑,0,4962,0,0.0,4962,0,0.0
2022,1102,協理本人,高雪英,0,832,0,0.0,467,0,0.0
2022,1102,協理本人,陳聰明,0,147268,0,0.0,0,0,0.0
2022,1102,協理本人,葉文華,0,0,0,0.0,0,0,0.0
2022,1102,協理本人,王照宇,0,0,0,0.0,0,0,0.0
2022,1102,協理本人,李洪慧,0,8971,0,0.0,0,0,0.0
2022,1102,協理本人,楊淯玲,0,0,0,0.0,0,0,0.0
2022,1102,協理本人,李雅萍,0,0,0,0.0,0,0,0.0
2022,1102,大股東本人,遠東新世紀股份有限公司,0,750511324,19900000,0.0265,0,0,0.0
2022,1102,財務部門主管本人,吳玲綾,0,180000,0,0.0,0,0,0.0
2022,1102,會計部門主管本人,高雪英,0,832,0,0.0,467,0,0.0
2022,1402,董事長本人,徐旭東,91748698,91748698,0,0.0,0,0,0.0
2022,1402,副董事長本人,亞洲水泥股份有限公司,1272277085,1272277085,182082000,0.1431,0,0,0.0
2022,1402,副董事長之法人代表人,席家宜,0,1483207,0,0.0,16833122,0,0.0
2022,1402,副董事長本人,亞洲水泥股份有限公司,1272277085,1272277085,182082000,0.1431,0,0,0.0
2022,1402,副董事長之法人代表人,徐旭平,0,60269210,0,0.0,0,0,0.0
2022,1402,董事本人,亞洲水泥股份有限公司,1272277085,1272277085,182082000,0.1431,0,0,0.0
2022,1402,董事之法人代表人,王孝一,0,395366,0,0.0,0,0,0.0
2022,1402,董事本人,亞洲水泥股份有限公司,1272277085,1272277085,182082000,0.1431,0,0,0.0
2022,1402,董事之法人代表人,徐國安,0,0,0,0.0,0,0,0.0
2022,1402,董事本人,遠東百貨股份有限公司,19964370,19964370,0,0.0,0,0,0.0
2022,1402,董事之法人代表人,楊惠國,0,1379348,950000,0.6887000000000001,0,0,0.0
2022,1402,董事本人,遠東百貨股份有限公司,19964370,19964370,0,0.0,0,0,0.0
2022,1402,董事之法人代表人,徐國梅,0,0,0,0.0,0,0,0.0
2022,1402,董事本人,裕民航運股份有限公司,31181470,31181470,10000000,0.3207,0,0,0.0
2022,1402,董事之法人代表人,李光燾,0,0,0,0.0,0,0,0.0
2022,1402,董事本人,裕民航運股份有限公司,31181470,31181470,10000000,0.3207,0,0,0.0
2022,1402,董事之法人代表人,徐荷芳,0,20572710,0,0.0,3500000,0,0.0
2022,1402,董事本人,裕鼎實業股份有限公司,33617781,33617781,0,0.0,0,0,0.0
2022,1402,董事之法人代表人,李冠軍,0,303099,0,0.0,0,0,0.0
2022,1402,獨立董事本人,柯承恩,0,0,0,0.0,0,0,0.0
2022,1402,獨立董事本人,李鍾熙,0,0,0,0.0,0,0,0.0
2022,1402,獨立董事本人,戴瑞明,0,0,0,0.0,0,0,0.0
2022,1402,總經理本人,吳高山,0,1380,0,0.0,10,0,0.0
2022,1402,總經理本人,曾裕賢,0,0,0,0.0,0,0,0.0
2022,1402,總經理本人,鄭澄宇,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,袁譽潔,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,闕盟昌,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,陳立齊,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,林俊佑,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,王孝一,0,395366,0,0.0,0,0,0.0
2022,1402,副總經理本人,彭清族,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,蔡孟良,0,0,0,0.0,383,0,0.0
2022,1402,副總經理本人,蔡鎮江,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,蔡敏雄,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,范欽智,0,5791,0,0.0,0,0,0.0
2022,1402,副總經理本人,王健誠,0,7113,0,0.0,67,0,0.0
2022,1402,副總經理本人,張丙秋,0,453,0,0.0,0,0,0.0
2022,1402,副總經理本人,吳麗香,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,吳謨吉,0,17759,0,0.0,515,0,0.0
2022,1402,副總經理本人,李源珍,0,0,0,0.0,26,0,0.0
2022,1402,副總經理本人,廖瑞芬,0,0,0,0.0,0,0,0.0
2022,1402,副總經理本人,黃淑滿,0,6149,0,0.0,0,0,0.0
2022,1402,協理本人,婁祖麒,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,李弘暉,0,0,0,0.0,1000,0,0.0
2022,1402,協理本人,黃怡然,0,27,0,0.0,1092,0,0.0
2022,1402,協理本人,吳信儀,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,羅怡文,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,洪進貴,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,紀炳煌,0,716,0,0.0,0,0,0.0
2022,1402,協理本人,詹俊輝,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,王敏昆,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,張麟,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,施誠明,0,349,0,0.0,0,0,0.0
2022,1402,協理本人,吳榮隆,0,50545,0,0.0,0,0,0.0
2022,1402,協理本人,郭奕中,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,黃全億,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,張根源,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,吳敏成,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,張耀聰,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,張燦金,0,1555,0,0.0,6000,0,0.0
2022,1402,協理本人,沙益民,0,1166,0,0.0,0,0,0.0
2022,1402,協理本人,陳岳連,0,11879,0,0.0,18432,0,0.0
2022,1402,協理本人,楊雅森,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,賀珍妮,0,913,0,0.0,0,0,0.0
2022,1402,協理本人,戴正雄,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,駱克鑌,0,35,0,0.0,0,0,0.0
2022,1402,協理本人,劉邦錦,0,307,0,0.0,0,0,0.0
2022,1402,協理本人,彭要津,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,汪承雯,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,謝青珊,0,113,0,0.0,0,0,0.0
2022,1402,協理本人,林煜盛,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,徐廷威,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,許良維,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,黃珠和,0,10000,0,0.0,0,0,0.0
2022,1402,協理本人,張明德,0,454,0,0.0,11224,0,0.0
2022,1402,協理本人,田煥達,0,1149,0,0.0,0,0,0.0
2022,1402,協理本人,汪志益,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,林偉仁,0,0,0,0.0,1000,0,0.0
2022,1402,協理本人,許穎芬,0,0,0,0.0,0,0,0.0
2022,1402,協理本人,陳月花,0,0,0,0.0,4468,0,0.0
2022,1402,協理本人,陳賜福,0,14164,0,0.0,0,0,0.0
2022,1402,協理本人,蔡青堂,0,5865,0,0.0,0,0,0.0
2022,1402,大股東本人,亞洲水泥股份有限公司,0,1272277085,182082000,0.1431,0,0,0.0
2022,1402,財務部門主管本人,王健誠,0,7113,0,0.0,67,0,0.0
2022,1402,會計部門主管本人,蔡敏雄,0,0,0,0.0,0,0,0.0
2022,4702,董事長本人,關心,0,0,0,0.0,0,0,0.0
2022,4702,董事本人,王律傑,0,0,0,0.0,0,0,0.0
2022,4702,董事本人,香港商金鷹國際貿易有限公司,30822492,30822492,0,0.0,0,0,0.0
2022,4702,董事之法人代表人,戴苹,0,0,0,0.0,0,0,0.0
2022,4702,獨立董事本人,李亦秦,0,0,0,0.0,0,0,0.0
2022,4702,獨立董事本人,邊士杰,0,0,0,0.0,0,0,0.0
2022,4702,獨立董事本人,田振慶,0,0,0,0.0,0,0,0.0
2022,4702,總經理本人,關心,0,0,0,0.0,0,0,0.0
2022,4702,副總經理本人,郭秀宛,0,0,0,0.0,0,0,0.0
2022,4702,大股東本人,香港商金鷹國際貿易有限公司,0,30822492,0,0.0,0,0,0.0
2022,4702,財務部門主管本人,林詩芸,0,0,0,0.0,0,0,0.0
2022,4702,會計部門主管本人,林詩芸,0,0,0,0.0,0,0,0.0
2022,1711,董事長本人,陳建信,6730000,6745000,0,0.0,500000,0,0.0
2022,1711,董事本人,永德投資股份有限公司,37000000,49000000,13900000,0.2836,0,0,0.0
2022,1711,董事之法人代表人,陳定川,0,58000000,0,0.0,7000000,0,0.0
2022,1711,董事本人,陳偉望,6300000,6300000,0,0.0,154350,0,0.0
2022,1711,董事本人,陳建銘,3923192,4023192,0,0.0,0,0,0.0
2022,1711,董事本人,陳定吉,14195254,13545254,0,0.0,1331659,0,0.0
2022,1711,董事本人,李永隆,2281007,2281007,0,0.0,201672,0,0.0
2022,1711,董事本人,干文元,2951405,2951405,0,0.0,0,0,0.0
2022,1711,董事本人,趙榮祥,3740500,3770500,0,0.0,680050,0,0.0
2022,1711,獨立董事本人,吳琮璠,0,0,0,0.0,0,0,0.0
2022,1711,獨立董事本人,楊偉文,0,0,0,0.0,0,0,0.0
2022,1711,獨立董事本人,張原禎,0,0,0,0.0,0,0,0.0
2022,1711,總經理本人,陳偉望,0,6300000,0,0.0,154350,0,0.0
2022,1711,副總經理本人,林昭文,0,71691,0,0.0,270,0,0.0
2022,1711,副總經理本人,杜逸忠,0,13989,0,0.0,9951,0,0.0
2022,1711,副總經理本人,陳清泰,0,14037,0,0.0,0,0,0.0
2022,1711,副總經理本人,陳克倫,0,0,0,0.0,0,0,0.0
2022,1711,副總經理本人,葉順興,0,1157,0,0.0,43792,0,0.0
2022,1711,副總經理本人,李復興,0,40647,0,0.0,11850,0,0.0
2022,1711,經理本人,張錦榮,0,9,0,0.0,0,0,0.0
2022,1711,協理本人,賴寶昆,0,92288,0,0.0,381,0,0.0
2022,1711,協理本人,吳添旺,0,38107,0,0.0,0,0,0.0
2022,1711,協理本人,吳耀銘,0,3370,0,0.0,0,0,0.0
2022,1711,協理本人,朱傑生,0,300924,0,0.0,5966000,0,0.0
2022,1711,協理本人,曾昆木,0,26053,0,0.0,0,0,0.0
2022,1711,協理本人,陳信智,0,0,0,0.0,0,0,0.0
2022,1711,協理本人,宋百里,0,148812,0,0.0,4534,0,0.0
2022,1711,協理本人,廖南明,0,7214,0,0.0,17717,0,0.0
2022,1711,協理本人,蕭崇崑,0,11063,0,0.0,2800,0,0.0
2022,1711,協理本人,黃耀興,0,14087,0,0.0,0,0,0.0
2022,1711,協理本人,康源昇,0,593,0,0.0,94148,0,0.0
2022,1711,協理本人,陳義棠,0,1577,0,0.0,0,0,0.0
2022,1711,協理本人,黃宗文,0,10000,0,0.0,0,0,0.0
2022,1711,協理本人,黃惠卿,0,3782,0,0.0,0,0,0.0
2022,1711,協理本人,陳文政,0,1153,0,0.0,0,0,0.0
2022,1711,協理本人,李明文,0,0,0,0.0,0,0,0.0
2022,1711,協理本人,陳坤木,0,10000,0,0.0,0,0,0.0
2022,1711,協理本人,梁仁陽,0,0,0,0.0,0,0,0.0
2022,1711,協理本人,孫哲仁,0,217,0,0.0,0,0,0.0
2022,1711,協理本人,劉文治,0,456,0,0.0,0,0,0.0
2022,1711,協理本人,謝清雄,0,257,0,0.0,0,0,0.0
2022,1711,大股東本人,陳定川,0,58000000,0,0.0,7000000,0,0.0
2022,1711,財務部門主管本人,翁國彬,0,7726,0,0.0,0,0,0.0
2022,1711,會計部門主管本人,翁國彬,0,7726,0,0.0,0,0,0.0
2022,1708,董事長本人,正邦投資股份有限公司,14758338,16086588,10850000,0.6744,0,0,0.0
2022,1708,董事長之法人代表人,陳榮元,0,6899,0,0.0,527,0,0.0
2022,1708,副董事長本人,信友實業股份有限公司,3425923,3734256,0,0.0,0,0,0.0
2022,1708,副董事長之法人代表人,陳正德,0,0,0,0.0,0,0,0.0
2022,1708,董事本人,信友實業股份有限公司,0,3734256,0,0.0,0,0,0.0
2022,1708,董事之法人代表人,陳開元,0,0,0,0.0,0,0,0.0
2022,1708,董事本人,信友實業股份有限公司,0,3734256,0,0.0,0,0,0.0
2022,1708,董事之法人代表人,朱元華,0,0,0,0.0,0,0,0.0
2022,1708,董事本人,亞蘭投資顧問股份有限公司,4017929,4379542,1000000,0.22829999999999998,0,0,0.0
2022,1708,董事之法人代表人,吳中禮,0,4283199,1000000,0.2334,856914,0,0.0
2022,1708,董事本人,正邦投資股份有限公司,0,16086588,10850000,0.6744,0,0,0.0
2022,1708,董事之法人代表人,陳立德,0,0,0,0.0,0,0,0.0
2022,1708,董事本人,三德國際投資股份有限公司,4967462,5414533,0,0.0,0,0,0.0
2022,1708,董事之法人代表人,陳宜德,0,0,0,0.0,0,0,0.0
2022,1708,獨立董事本人,曹明,0,0,0,0.0,0,0,0.0
2022,1708,獨立董事本人,王伯鑫,0,0,0,0.0,0,0,0.0
2022,1708,獨立董事本人,朱日銓,0,0,0,0.0,0,0,0.0
2022,1708,總經理本人,黃志成,0,74662,0,0.0,0,0,0.0
2022,1708,副總經理本人,劉志勇,0,209479,0,0.0,0,0,0.0
2022,1708,副總經理本人,陳宜德,0,0,0,0.0,0,0,0.0
2022,1708,副總經理本人,林淑媛,0,0,0,0.0,0,0,0.0
2022,1708,協理本人,石粵輝,0,137,0,0.0,0,0,0.0
2022,1708,協理本人,邱創儉,0,0,0,0.0,0,0,0.0
2022,1708,協理本人,許登揮,0,327,0,0.0,0,0,0.0
2022,1708,財務部門主管本人,陳祉君,0,13596,0,0.0,0,0,0.0
2022,1708,會計部門主管本人,朱經雲,0,0,0,0.0,0,0,0.0
2022,1708,其他,李燕玲,0,0,0,0.0,228,0,0.0
2022,1708,其他,黃梅玲,0,0,0,0.0,0,0,0.0
2022,8916,董事長本人,詹賀博,1000000,1073000,0,0.0,888000,0,0.0
2022,8916,副董事長本人,歐立投資股份有限公司,11060000,11060000,3000000,0.2712,0,0,0.0
2022,8916,副董事長之法人代表人,李朝福,0,199000,0,0.0,0,0,0.0
2022,8916,董事本人,悅生投資有限公司,3613000,3613000,1700000,0.4705,0,0,0.0
2022,8916,董事之法人代表人,詹馥如,0,141984,0,0.0,0,0,0.0
2022,8916,董事本人,偉仁食品股份有限公司,10000,10000,0,0.0,0,0,0.0
2022,8916,董事之法人代表人,張振雲,0,610000,610000,1.0,0,0,0.0
2022,8916,獨立董事本人,蔡勳雄,375000,375000,0,0.0,0,0,0.0
2022,8916,獨立董事本人,陳賢燁,0,0,0,0.0,0,0,0.0
2022,8916,獨立董事本人,柯翠婷,0,0,0,0.0,0,0,0.0
2022,8916,獨立董事本人,徐嘉德,0,80000,0,0.0,0,0,0.0
2022,8916,總經理本人,詹賀博,0,1073000,0,0.0,888000,0,0.0
2022,8916,副總經理本人,王瑞文,0,1183000,1014000,0.8571,0,0,0.0
2022,8916,副總經理本人,鄭秋月,0,254029,0,0.0,0,0,0.0
2022,8916,副總經理本人,任逸凡,0,466000,350000,0.7509999999999999,0,0,0.0
2022,8916,副總經理本人,徐立亭,0,347000,327000,0.9423,4000,0,0.0
2022,8916,財務部門主管本人,張榮華,0,118000,0,0.0,0,0,0.0
2022,8916,會計部門主管本人,宋佳怡,0,0,0,0.0,0,0,0.0
2022,1780,董事長本人,鈞寶電子工業股份有限公司,17976721,17976721,0,0.0,0,0,0.0
2022,1780,董事長之法人代表人,楊正利,0,500000,0,0.0,1465000,0,0.0
2022,1780,董事本人,兆豐國際商業銀行股份有限公司,12408000,12408000,0,0.0,0,0,0.0
2022,1780,董事之法人代表人,陳德劭,0,0,0,0.0,0,0,0.0
2022,1780,董事本人,林清輝,728400,729591,0,0.0,200000,0,0.0
2022,1780,董事本人,莊永順,0,0,0,0.0,0,0,0.0
2022,1780,董事本人,劉明雄,0,0,0,0.0,0,0,0.0
2022,1780,董事本人,羅麗芬,1000000,1000000,0,0.0,0,0,0.0
2022,1780,董事本人,賀士郡,500000,500000,0,0.0,0,0,0.0
2022,1780,董事本人,鈞寶電子工業股份有限公司,17976721,17976721,0,0.0,0,0,0.0
2022,1780,董事之法人代表人,宮榮敏,0,1208000,0,0.0,0,0,0.0
2022,1780,獨立董事本人,陳慶（方方土）,0,0,0,0.0,0,0,0.0
2022,1780,獨立董事本人,張正,0,0,0,0.0,0,0,0.0
2022,1780,獨立董事本人,許英傑,0,0,0,0.0,0,0,0.0
2022,1780,總經理本人,林清輝,0,729591,0,0.0,200000,0,0.0
2022,1780,副總經理本人,楊子萱,0,365814,0,0.0,0,0,0.0
2022,1780,副總經理本人,楊斌,0,523850,0,0.0,0,0,0.0
2022,1780,協理本人,周銘斌,0,1623,0,0.0,0,0,0.0
2022,1780,協理本人,王順民,0,68553,0,0.0,0,0,0.0
2022,1780,協理本人,邱浩席,0,24169,0,0.0,0,0,0.0
2022,1780,大股東本人,兆豐國際商業銀行股份有限公司,0,12408000,0,0.0,0,0,0.0
2022,1780,大股東本人,鈞寶電子工業股份有限公司,0,17976721,0,0.0,0,0,0.0
2022,1780,財務部門主管本人,楊幸慧,0,17028,0,0.0,5000,0,0.0
2022,1780,會計部門主管本人,楊幸慧,0,17028,0,0.0,5000,0,0.0
2022,1453,董事長本人,葉義雄,8493477,8748281,0,0.0,59926,0,0.0
2022,1453,董事本人,余明德,8870,60636,0,0.0,0,0,0.0
2022,1453,董事本人,大維投資股份有限公司,9948255,10246702,0,0.0,0,0,0.0
2022,1453,董事之法人代表人,林淑鈴,0,59926,0,0.0,8748281,0,0.0
2022,1453,董事本人,大維投資股份有限公司,9948255,10246702,0,0.0,0,0,0.0
2022,1453,董事之法人代表人,葉維祥,0,3911457,0,0.0,0,0,0.0
2022,1453,獨立董事本人,符笠,0,0,0,0.0,0,0,0.0
2022,1453,獨立董事本人,謝國洋,0,0,0,0.0,0,0,0.0
2022,1453,獨立董事本人,王應時,0,0,0,0.0,0,0,0.0
2022,1453,總經理本人,葉義雄,0,8748281,0,0.0,59926,0,0.0
2022,1453,大股東本人,雙喜投資股份有限公司,0,21721674,0,0.0,0,0,0.0
2022,1453,財務部門主管本人,余明德,0,60636,0,0.0,0,0,0.0
2022,1453,會計部門主管本人,余明德,0,60636,0,0.0,0,0,0.0
2022,1453,其他,余明德,0,60636,0,0.0,0,0,0.0
2022,6141,董事長本人,李齊良,8671246,8671246,5636700,0.65,13694890,11361300,0.8295999999999999
2022,6141,董事本人,李齊明,2884248,2884248,0,0.0,1061293,0,0.0
2022,6141,董事本人,賴宏林,31500,31500,0,0.0,0,0,0.0
2022,6141,董事本人,洪宗義,638632,638632,0,0.0,383,0,0.0
2022,6141,獨立董事本人,陳奕良,0,0,0,0.0,0,0,0.0
2022,6141,獨立董事本人,黃俊育,345000,345000,0,0.0,0,0,0.0
2022,6141,獨立董事本人,甘錦地,0,0,0,0.0,0,0,0.0
2022,6141,總經理本人,洪宗義,0,638632,0,0.0,383,0,0.0
2022,6141,協理本人,王坤輝,0,22655,0,0.0,0,0,0.0
2022,6141,協理本人,沈佑浚,0,191800,0,0.0,55000,0,0.0
2022,6141,大股東本人,李齊良,0,8671246,5636700,0.65,13694890,11361300,0.8295999999999999
2022,6141,財務部門主管本人,洪玉芬,0,32004,0,0.0,463,0,0.0
2022,6141,會計部門主管本人,洪玉芬,0,32004,0,0.0,463,0,0.0
2022,1242,董事長本人,麥寬成,17780650,17780650,0,0.0,431282,0,0.0
2022,1242,董事本人,興陽投資股份有限公司,7800000,7800000,0,0.0,0,0,0.0
2022,1242,董事之法人代表人,麥修瑋,0,1109044,0,0.0,0,0,0.0
2022,1242,董事本人,捷揚開發股份有限公司,0,4316,0,0.0,0,0,0.0
2022,1242,董事之法人代表人,張慈蓉,0,0,0,0.0,0,0,0.0
2022,1242,董事本人,麥升陽,7222872,7498872,0,0.0,30000,0,0.0
2022,1242,董事本人,興陽投資股份有限公司,0,7800000,0,0.0,0,0,0.0
2022,1242,董事之法人代表人,鄭理明,0,0,0,0.0,0,0,0.0
2022,1242,董事本人,麥鎮倉,3896250,3896250,0,0.0,0,0,0.0
2022,1242,董事本人,捷揚開發股份有限公司,4316,4316,0,0.0,0,0,0.0
2022,1242,董事之法人代表人,麥淑珠,0,0,0,0.0,0,0,0.0
2022,1242,監察人本人,鼎陽投資股份有限公司,7700000,7700000,0,0.0,0,0,0.0
2022,1242,監察人之法人代表人,林鴻基,0,0,0,0.0,0,0,0.0
2022,1242,監察人本人,鼎陽投資股份有限公司,0,7700000,0,0.0,0,0,0.0
2022,1242,監察人之法人代表人,蕭榮濱,0,0,0,0.0,0,0,0.0
2022,1242,監察人本人,李龍章,24350,24350,0,0.0,0,0,0.0
2022,1242,總經理本人,麥升陽,0,7498872,0,0.0,30000,0,0.0
2022,1242,副總經理本人,鄭理明,0,0,0,0.0,0,0,0.0
2022,1242,副總經理本人,梁誌賢,0,0,0,0.0,8750,0,0.0
2022,1242,協理本人,紀坤榮,5000,5000,0,0.0,0,0,0.0
2022,1242,大股東本人,麥寬成,0,17780650,0,0.0,431282,0,0.0
2022,1242,大股東本人,麥石來,0,17405000,0,0.0,0,0,0.0
2022,1242,財務部門主管本人,王麗珠,0,0,0,0.0,0,0,0.0
2022,1242,會計部門主管本人,郭佳琳,0,0,0,0.0,0,0,0.0
2022,6160,董事長本人,長恩企管顧問有限公司,6706934,6706934,6543000,0.9754999999999999,0,0,0.0
2022,6160,董事長之法人代表人,廖宜彥,0,0,0,0.0,8266,0,0.0
2022,6160,董事本人,林永發,6613376,6613376,2100000,0.3175,0,0,0.0
2022,6160,董事本人,譚振寰,1386215,1386215,1200000,0.8656,825209,0,0.0
2022,6160,董事本人,楊國樑,532000,532000,0,0.0,0,0,0.0
2022,6160,董事本人,嚴維群,16000,16000,0,0.0,0,0,0.0
2022,6160,獨立董事本人,胡秋江,0,0,0,0.0,0,0,0.0
2022,6160,獨立董事本人,余明長,540000,540000,0,0.0,0,0,0.0
2022,6160,獨立董事本人,陳玟妤,0,0,0,0.0,0,0,0.0
2022,6160,獨立董事本人,蔡裕平,0,0,0,0.0,0,0,0.0
2022,6160,總經理本人,廖宜彥,0,0,0,0.0,8266,0,0.0
2022,6160,副總經理本人,譚振寰,0,1386215,1200000,0.8656,825209,0,0.0
2022,6160,協理本人,李侃陽,0,1000,0,0.0,0,0,0.0
2022,6160,協理本人,賴錦億,0,0,0,0.0,0,0,0.0
2022,6160,協理本人,陳鐸,0,1243,0,0.0,1484,0,0.0
2022,6160,財務部門主管本人,張家榮,0,0,0,0.0,0,0,0.0
2022,6160,會計部門主管本人,張家榮,0,0,0,0.0,0,0,0.0
2022,6160,其他,張家榮,0,0,0,0.0,0,0,0.0
2022,4529,董事長本人,台新託管金名投資有限公司投資專,10206936,10206936,0,0.0,0,0,0.0
2022,4529,董事長之法人代表人,沈瑋,0,13504540,0,0.0,1675387,0,0.0
2022,4529,董事本人,台新託管金名投資有限公司投資專,10206936,10206936,0,0.0,0,0,0.0
2022,4529,董事之法人代表人,陳明煒,0,6000,0,0.0,0,0,0.0
2022,4529,董事本人,台新託管金名投資有限公司投資專,10206936,10206936,0,0.0,0,0,0.0
2022,4529,董事之法人代表人,王瑞民,0,0,0,0.0,0,0,0.0
2022,4529,董事本人,台新託管金名投資有限公司投資專,10206936,10206936,0,0.0,0,0,0.0
2022,4529,董事之法人代表人,左朝偉,0,0,0,0.0,0,0,0.0
2022,4529,獨立董事本人,黃文瑞,0,0,0,0.0,0,0,0.0
2022,4529,獨立董事本人,陳顯武,0,0,0,0.0,0,0,0.0
2022,4529,總經理本人,王瑞民,0,0,0,0.0,0,0,0.0
2022,4529,協理本人,秦禮明,0,8000,0,0.0,0,0,0.0
2022,4529,大股東本人,台新託管金名投資有限公司投資專,0,10206936,0,0.0,0,0,0.0
2022,4529,大股東本人,沈瑋,0,13504540,0,0.0,1675387,0,0.0
2022,4529,財務部門主管本人,張駿仁,0,0,0,0.0,0,0,0.0
2022,4529,會計部門主管本人,張駿仁,0,0,0,0.0,0,0,0.0
2022,6564,董事長本人,國光生物科技股份有限公司,21836000,33558000,0,0.0,0,0,0.0
2022,6564,董事長之法人代表人,留忠正,0,200000,0,0.0,0,0,0.0
2022,6564,董事本人,國光生物科技股份有限公司,21836000,33558000,0,0.0,0,0,0.0
2022,6564,董事之法人代表人,潘飛,0,7000,0,0.0,0,0,0.0
2022,6564,董事本人,國光生物科技股份有限公司,21836000,33558000,0,0.0,0,0,0.0
2022,6564,董事之法人代表人,邱進益,0,110991,0,0.0,0,0,0.0
2022,6564,董事本人,穩騰投資股份有限公司,980000,1608760,0,0.0,0,0,0.0
2022,6564,董事之法人代表人,陳建潤,0,0,0,0.0,0,0,0.0
2022,6564,獨立董事本人,蕭美玲,0,0,0,0.0,0,0,0.0
2022,6564,獨立董事本人,李崇吉,0,0,0,0.0,0,0,0.0
2022,6564,獨立董事本人,馬達維,0,0,0,0.0,0,0,0.0
2022,6564,總經理本人,張哲瑋,0,172974,0,0.0,0,0,0.0
2022,6564,協理本人,楊青芬,0,91975,0,0.0,0,0,0.0
2022,6564,大股東本人,國光生物科技股份有限公司,0,33558000,0,0.0,0,0,0.0
