App_year,companyno,companyname,scompanyno,controlno,city,town,companyaddr,ccksicco1,Sicname1,CO2,CH4,N2O,HFCs,PFCs,SF6,nf3,Tot2,tot,cause,Check_yn
103,70005915,千興不銹鋼股份有限公司一貫作業廠,0001,R8700484,台南市,麻豆區,台南市麻豆區小埤里工業路222號,2544,金屬表面處理業,10472.99,7.71,9.15,0.00,0.00,0.00,0.00,15004.80,25494.65,依法申報,是
103,69771636,威致鋼鐵工業股份有限公司官田廠,0001,R9701341,台南市,官田區,台南市官田區南&#24269;里南&#24269;123號,2411,鋼鐵冶鍊業,79604.60,57.55,73.63,8.58,0.00,0.00,0.00,193915.37,273659.72,依法申報,是
103,68387705,奇美實業股份有限公司(仁德廠),0001,R1002065,台南市,仁德區,台南市仁德區三甲里59~1號A棟、59~4號,2203,工業用塑膠製品製造業,200857.94,381.24,568.45,4617.09,0.00,0.00,0.00,307568.74,513993.47,依法申報,是
103,57104700,英全化學工業股份有限公司全興廠,0001,N1602191,彰化縣,,彰化縣伸港鄉興工路33號,1842,合成橡膠製造業,19416.07,29.38,51.24,0.59,0.00,0.00,0.00,6391.17,25888.44,依法申報,是
103,55695790,建順煉鋼股份有限公司,0001,K7000513,苗栗縣,通霄鎮,苗栗縣通霄鎮五北里68-4號,2411,鋼鐵冶鍊業,58872.86,46.70,63.92,286.26,0.00,0.00,0.00,164137.35,223407.10,依法申報,是
103,55389357,豐興鋼鐵股份有限公司,0001,L9200728,台中市,后里區,台中市后里區甲后路702號,2411,鋼鐵冶鍊業,302146.77,175.56,364.68,93.08,0.00,0.00,0.00,505026.51,807806.60,依法申報,是
103,53170263,聯穎光電股份有限公司竹科廠,0001,J63A1719,新竹縣,寶山鄉,新竹縣創新一路10號2樓,2611,積體電路製造業,66.18,4.25,0.00,0.00,525.23,455.58,0.00,4149.32,5200.56,依法申報,是
103,50301500,廣源造紙股份有限公司台中廠,0001,L8801052,台中市,大甲區,台中市大甲區工一路1號,1513,紙板製造業,100135.87,572.76,1234.54,1.17,0.00,0.00,0.00,47130.08,149074.42,依法申報,是
103,27945086,星元電力股份有限公司(星元天然氣發電廠),0001,N1505633,彰化縣,線西鄉,彰化縣線西鄉慶安南二路二號,3510,電力供應業,746773.95,917.06,413.51,0.00,0.00,0.00,0.00,5585.12,753689.64,依法申報,是
103,27719048,永豐餘工業用紙股份有限公司新屋廠,0001,H5200215,桃園市,新屋區,桃園市新屋區永安里7鄰永福路281號,1599,未分類其他紙製品製造業,337667.66,774.23,2487.10,39.12,0.00,0.00,0.00,33108.09,374076.20,依法申報,是
103,27208480,尚承鋼鐵股份有限公司,0001,E56A2617,高雄市,小港區,高雄市小港區龍鳳里大業南路7號,2413,鋼鐵軋延及擠型業,92662.65,97.69,223.51,0.00,0.00,0.00,0.00,67517.68,160501.53,依法申報,是
103,23528103,敦南科技股份有限公司基隆廠,0001,C1500291,基隆市,安樂區,基隆市安樂區武訓街28-1號,2699,未分類其他電子零組件製造業,18.10,26.97,31.53,146.98,316.39,0.00,0.00,11991.54,12531.50,依法申報,是
103,23218395,燁聯鋼鐵股份有限公司,0001,S1601990,高雄市,岡山區,高雄市岡山區興隆街600號,2411,鋼鐵冶鍊業,279676.15,257.63,187.05,19.50,0.00,0.00,0.00,372314.24,652454.58,依法申報,是
103,22956176,東展興業股份有限公司,0001,R0500400,台南市,山上區,台南市山上區北勢洲９８號,1810,基本化學材料製造業,223783.84,1206.71,983.88,0.00,0.00,0.00,0.00,13190.59,239165.03,依法申報,是
103,22822748,聯成鋼鐵股份有限公司桃園廠,0001,H5200617,桃園市,新屋區,桃園市新屋區石磊里4鄰中華路996號,2411,鋼鐵冶鍊業,33558.36,14.86,9.49,4.23,0.00,0.00,0.00,70587.58,104174.51,依法申報,是
103,11914002,台灣玻璃工業股份有限公司鹿港廠,0002,N0803765,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路11號,2313,玻璃纖維製造業,46909.18,102.24,62.90,1051.73,0.00,0.00,0.00,71850.16,119976.21,依法申報,是
103,11913502,台灣水泥股份有限公司花蓮廠,0002,U9100978,花蓮縣,花蓮市,花蓮縣花蓮市民孝里華東103號,2331,水泥製造業,1198208.84,113.34,2474.08,0.00,0.00,0.00,0.00,64881.69,1265677.95,依法申報,是
103,11384806,長春石油化學股份有限公司苗栗廠,0002,K6801089,苗栗縣,苗栗市,苗栗縣苗栗市福安里福星246、246-3號,1990,其他化學製品製造業,1132314.73,802.98,5552.10,888.68,0.00,0.00,0.00,31933.56,1171492.05,依法申報,是
103,11085292,中華映管股份有限公司龍潭廠,0002,H5009450,桃園市,龍潭區,桃園市龍潭區三和里1鄰華映路1號,2641,液晶面板及其組件製造業,7584.44,12693.62,14585.19,4359.43,8066.76,209024.14,0.00,330819.16,587132.74,依法申報,是
103,11038101,士林紙業股份有限公司永安紙廠,0002,H5200206,桃園市,新屋區,桃園市新屋區笨港里文化路二段9鄰1631號,1513,紙板製造業,104811.34,44.49,515.75,4.73,0.00,0.00,0.00,3412.34,108788.65,依法申報,是
103,07435515,新光合成纖維股份有限公司中壢廠,0002,H5100952,桃園市,平鎮區,桃園市平鎮區廣仁里延平路三段二二三號,1123,玻璃纖維梭織布業,130101.03,239.78,362.73,962.15,0.00,0.00,0.00,174350.87,306016.56,依法申報,是
103,03707901,台灣中油股份有限公司煉製事業部高雄煉油廠,0002,E4900333,高雄市,楠梓區,高雄市楠梓區左楠路2號,1700,石油及煤製品製造業,961376.88,43814.60,373.27,295.92,0.00,0.00,0.00,130465.26,1136325.93,依法申報,是
103,03244509,亞洲水泥股份有限公司新竹製造廠,0002,J6000230,新竹縣,橫山鄉,新竹縣橫山鄉大肚村中豐路2段109號,2331,水泥製造業,236395.72,27.95,459.36,0.00,0.00,0.00,0.00,19340.86,256223.89,依法申報,是
103,03084741,中國石油化學工業開發股份有限公司頭份廠,0002,K7201001,苗栗縣,頭份市,苗栗縣頭份市中華路517號,1820,石油化工原料製造業,543811.91,214.91,306295.04,0.65,0.00,0.00,0.00,2293.23,852615.74,依法申報,是
103,96976990,嘉惠電力(股)有限公司,0001,Q6907286,嘉義縣,民雄鄉,嘉義縣民雄鄉松山村4鄰松子腳688號,3510,電力供應業,884872.27,335.66,489.52,106.60,0.00,0.00,0.00,9741.04,895545.09,依法申報,是
103,96971313,中鋼鋁業股份有限公司臨海廠,0001,E5600092,高雄市,小港區,高雄市小港區山明里東林路17號,2422,鋁鑄造業,78586.16,127.07,60.67,247.39,0.00,23.90,0.00,128252.27,207297.45,依法申報,是
103,96933037,長生電力股份有限公司,0001,H4604568,桃園市,蘆竹區,桃園市蘆竹區濱海路一段199號,3510,電力供應業,1406376.25,531.52,777.36,0.43,0.00,7626.49,0.00,5301.70,1420613.75,依法申報,是
103,94025264,中華紙漿股份有限公司花蓮廠,0001,U9500478,花蓮縣,吉安鄉,花蓮縣吉安鄉光華村光華街100號,1511,紙漿製造業,120085.44,969.54,4487.50,0.00,0.00,0.00,0.00,90523.96,216066.44,依法申報,是
103,89528054,台灣鋼聯股份有限公司,0001,N1607141,彰化縣,伸港鄉,彰化縣伸港鄉蚵寮村彰濱工業區線工北一路36號,1810,基本化學材料製造業,115137.79,7.20,20.24,0.48,0.00,0.00,0.00,12618.03,127783.74,依法申報,是
103,86871981,潤泰精密材料股份有限公司宜蘭冬山廠,0001,G37A0585,宜蘭縣,冬山鄉,宜蘭縣冬山鄉安平村大安路三五七號,2331,水泥製造業,681499.15,74.87,1323.89,0.00,0.00,0.00,0.00,54291.67,737189.58,依法申報,是
103,86685142,台灣汽電共生股份有限公司官田廠,0001,R9702160,台南市,官田區,台南市官田區工業西路28號,3399,其他未分類製造業,350751.78,502.27,2234.45,0.00,0.00,0.00,0.00,4336.39,357824.88,依法申報,是
103,86522210,台塑石化股份有限公司麥寮一廠,0001,P5802421,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區7、15號,1810,基本化學材料製造業,16748882.42,9539.73,63977.43,485.53,0.68,4371.31,0.00,0.00,16827257.09,依法申報,是
103,86120031,信昌化學工業股份有限公司林園廠,0001,S1901066,高雄市,林園區,高雄市林園區工業三路九號,1820,石油化工原料製造業,289564.09,149.26,404.61,0.52,0.00,0.00,0.00,208906.96,499025.44,依法申報,是
103,86091319,錦群實業股份有限公司平鎮廠,0001,H5102616,桃園市,平鎮區,桃園市平鎮區工業七路8號,1140,印染整理業,20116.49,22.66,99.76,0.35,0.00,0.00,0.00,3419.01,23658.26,依法申報,是
103,85803825,高雄塑酯化學股份有限公司,0001,S2300447,高雄市,大社區,高雄市大社區興工路一號,1810,基本化學材料製造業,103328.34,68.25,173.91,46.15,0.00,0.00,0.00,24941.89,128558.54,依法申報,是
103,85793919,龍慶鋼鐵企業股份有限公司,0001,E5600798,高雄市,小港區,高雄市小港區利昌街4號,2413,鋼鐵軋延及擠型業,44632.74,37.17,74.77,12.78,0.00,0.00,0.00,118644.62,163402.07,依法申報,是
103,85066002,中華紙漿股份有限公司久堂廠,0001,S2100223,高雄市,大樹區,高雄市大樹區久堂里久堂路112號,1512,紙張製造業,456954.96,196.16,2270.35,2.37,0.00,0.00,0.00,18848.53,478272.36,依法申報,是
103,84994452,俊行記實業股份有限公司,0001,H4800239,桃園市,龜山區,桃園市龜山區湖山街180巷110號,2322,黏土建築材料製造業,41300.99,21.98,172.11,2.34,0.00,0.00,0.00,4513.09,46010.51,依法申報,是
103,84613756,中龍鋼鐵股份有限公司,0001,L0200633,台中市,龍井區,台中市龍井區龍昌路100號,2411,鋼鐵冶鍊業,9757703.26,339.05,647.09,365.14,0.00,0.00,0.00,178316.26,9937370.81,依法申報,是
103,84526079,大園汽電共生股份有限公司,0001,H4702336,桃園市,大園區,桃園市大園區北港里14鄰2-6號,3510,電力供應業,416307.80,100.66,2030.35,0.00,0.00,0.00,0.00,13719.39,432158.20,依法申報,是
103,84149738,友達光電股份有限公司L3A廠,0001,O1708829,新竹市,東區,"新竹市東區力行六路5 號",2641,液晶面板及其組件製造業,1362.93,15.44,91.23,0.00,210.60,9034.20,0.00,35024.54,45738.94,依法申報,是
103,84149385,力晶科技股份有限公司P1,0001,O1748716,新竹市,東區,新竹市新竹科學園區力行一路12號,2611,積體電路製造業,8152.77,98.22,2407.18,1094.85,2401.19,3713.99,0.00,156230.37,174098.58,依法申報,是
103,84149358,世界先進積體電路股份有限公司晶圓一廠,0001,J6300959,新竹縣,寶山鄉,新竹縣寶山鄉園區三路123號,2611,積體電路製造業,1348.17,82.07,9426.54,5414.38,60657.59,14289.42,0.00,122041.20,213259.37,依法申報,是
103,83387850,三芳化學工業股份有限公司,0001,S2201154,高雄市,仁武區,高雄市仁武區鳳仁路402號,1841,合成樹脂及塑膠製造業,28686.56,517.76,73.22,62.76,0.00,0.00,0.00,26399.70,55740.00,依法申報,是
103,83078600,東南水泥股份有限公司,0001,E4900744,高雄市,楠梓區,高雄市楠梓區高楠公路屏山巷1號,2331,水泥製造業,543688.97,183.92,1152.27,0.78,0.00,0.00,0.00,49917.22,594943.16,依法申報,是
103,80445899,連大興有限公司,0001,H47A0889,桃園市,大園區,"桃園市大園區中山北路246. 263號",1140,印染整理業,22849.54,19.91,112.72,1.00,0.00,0.00,0.00,12602.79,35585.94,依法申報,是
103,80354671,慶欣欣鋼鐵股份有限公司,0001,N1601229,彰化縣,伸港鄉,彰化縣伸港鄉溪底村工西二路二號,2413,鋼鐵軋延及擠型業,126891.39,49.17,91.30,0.00,0.00,0.00,0.00,183336.15,310368.01,依法申報,是
103,80353271,華亞科技股份有限公司ㄧ廠,0001,H4889454,桃園市,龜山區,桃園市龜山區復興三路667號,2611,積體電路製造業,4523.84,93.35,12979.58,7066.21,27289.22,1285.61,0.00,443064.54,496302.35,依法申報,是
103,79837539,盛餘股份有限公司,0001,E5600565,高雄市,小港區,高雄市小港區中林路11號,2544,金屬表面處理業,36819.95,29.82,25.73,20.28,0.00,26.29,0.00,70460.10,107382.17,依法申報,是
103,79254702,協勝發鋼鐵廠股份有限公司,0001,E5600332,高雄市,小港區,高雄市小港區店鎮里光陽街七號,2411,鋼鐵冶鍊業,102296.37,64.34,105.77,2.07,0.00,0.00,0.00,220946.93,323415.48,依法申報,是
103,84149358,世界先進積體電路股份有限公司晶圓二廠,0002,O1751197,新竹市,東區,新竹市東區力行路九號,2611,積體電路製造業,2960.46,41.30,12975.30,2395.64,45320.26,631.92,0.00,129628.78,193953.66,依法申報,是
103,80353271,華亞科技股份有限公司二廠,0002,H4888582,桃園市,龜山區,桃園市龜山區文化村華亞五路2、6號,2611,積體電路製造業,4130.65,2.89,13108.26,1691.16,8034.63,1304.19,0.00,389443.64,417715.41,依法申報,是
103,75708007,台灣塑膠工業股份有限公司麥寮廠,0002,P5801602,雲林縣,麥寮鄉,雲林縣麥寮鄉三盛村台塑工業園區一號,1990,其他化學製品製造業,562726.67,303.92,432.02,13105.37,0.00,231.83,0.00,3881585.47,4458385.27,依法申報,是
103,75470524,海光企業股份有限公司嘉興鋼鐵廠,0002,E5602952,高雄市,小港區,高雄市小港區嘉興街5號,2541,金屬鍛造業,36446.77,24.83,20.93,0.17,0.00,0.00,0.00,21052.98,57545.69,依法申報,是
103,75370905,南亞塑膠工業股份有限公司麥寮總廠,0002,P5801513,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區2號,1810,基本化學材料製造業,489878.35,309.60,188.36,1366.33,0.00,1042.04,0.00,881513.79,1374298.46,依法申報,是
103,75280209,東和鋼鐵企業股份有限公司高雄廠,0002,E5600369,高雄市,小港區,高雄市小港區嘉興街八號,2413,鋼鐵軋延及擠型業,40347.92,41.22,58.47,0.69,0.00,0.00,0.00,19729.88,60178.18,依法申報,是
103,73251209,統一企業股份有限公司新市廠,0002,R0300384,台南市,新市區,台南市新市區大營村7號,0850,乳品製造業,15709.33,2273.52,19.47,0.00,0.00,0.00,0.00,28383.72,46386.04,依法申報,是
103,12800225,群創光電股份有限公司T2廠,0005,K71A1370,苗栗縣,竹南鎮,苗栗縣竹南鎮科學路168號,2641,液晶面板及其組件製造業,2818.24,82.11,115.63,0.00,2.74,13954.69,0.00,220848.61,237822.02,依法申報,是
103,03707901,台灣中油股份有限公司石化事業部林園石化廠,0005,S1900710,高雄市,林園區,高雄市林園區石化二路3號,1820,石油化工原料製造業,2167631.68,1077.68,709.50,126.57,0.00,0.00,0.00,82990.51,2252535.93,依法申報,是
103,03522600,遠東新世紀股份有限公司化學纖維總廠,0005,J5700222,新竹縣,新埔鎮,新竹縣新埔鎮文山路亞東段369及600號,1850,人造纖維製造業,204082.85,305.47,822.43,0.00,0.00,0.00,0.00,208329.14,413539.89,依法申報,是
103,84149738,友達光電,0004,H5008211,桃園市,龍潭區,桃園市龍潭區龍科街228號,2641,液晶面板及其組件製造業,7842.00,65.35,4785.16,460.65,0.00,12970.53,0.00,333866.56,359990.25,依法申報,是
103,47299902,漢磊科技股份有限公司研發廠,0004,J6300299,新竹縣,寶山鄉,新竹縣寶山鄉新竹科學園區創新一路18號,2611,積體電路製造業,356.76,7.27,393.45,277.29,7723.97,1204.56,0.00,22316.31,32279.61,依法申報,是
103,47217677,聯華電子股份有限公司Fab6A廠,0004,J6300646,新竹縣,寶山鄉,新竹縣寶山鄉創新一路一○號,2611,積體電路製造業,298.65,12.94,2912.92,2135.13,8512.72,4061.52,0.00,34524.72,52458.60,依法申報,是
103,22099131,台灣積體電路製造股份有限公司五廠,0004,J6301447,新竹縣,寶山鄉,新竹縣寶山鄉新竹科學工業園區園區三路121號,2611,積體電路製造業,4246.02,3.37,18401.23,6253.74,60312.42,4507.75,0.00,100003.24,193727.76,依法申報,是
103,12800225,群創光電股份有限公司T3廠,0004,K71A2695,苗栗縣,竹南鎮,苗栗縣竹南鎮科中路12號,2641,液晶面板及其組件製造業,1872.40,82.76,9350.16,0.00,36.04,22803.84,0.00,119169.94,153315.13,依法申報,是
103,11914002,台灣玻璃工業股份有限公司台中廠,0004,L9100198,台中市,梧棲區,台中市梧棲區自強路377號,2311,平板玻璃及其製品製造業,124235.41,134.62,241.21,2.51,0.00,0.00,0.00,23706.33,148320.07,依法申報,是
103,11384806,長春石油化學股份有限公司苗栗二廠,0004,K6801123,苗栗縣,苗栗市,苗栗縣苗栗市文聖里文山245號,1810,基本化學材料製造業,66960.72,12742.78,45.48,3746.24,0.00,0.00,0.00,796752.73,880247.94,依法申報,是
103,11384708,長春人造樹脂廠股份有限公司大發廠,0004,S2005081,高雄市,大寮區,高雄市大寮區華西路8號,1810,基本化學材料製造業,362710.48,4332.49,1740.12,130.00,0.00,0.00,0.00,251486.24,620399.33,依法申報,是
103,03707901,台灣中油股份有限公司煉製事業部桃園煉油廠,0004,H4803507,桃園市,龜山區,桃園市龜山區南上里民生北路一段50號,1700,石油及煤製品製造業,1319958.18,1261.47,822.12,64.61,0.00,0.00,0.00,194284.26,1516390.65,依法申報,是
103,86522210,台塑石化股份有限公司麥寮三廠,0003,P5802430,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區17號,1990,其他化學製品製造業,7781379.67,1386.84,22894.96,21.67,0.00,322.65,0.00,161596.24,7967602.02,依法申報,是
103,85066002,中華紙漿股份有限公司台東廠,0003,V7500777,台東縣,臺東市,台東縣臺東市中興路4段371號,1512,紙張製造業,117597.56,1170.51,809.66,0.00,0.00,0.00,0.00,47444.88,167022.62,依法申報,是
103,84149738,友達光電股份有限公司L5廠,0003,O1707395,新竹市,東區,新竹市東區力行路23號,2641,液晶面板及其組件製造業,1523.50,25.38,346.08,0.00,898.56,28651.32,0.00,46222.08,77666.92,依法申報,是
103,84149385,力晶科技股份有限公司P3,0003,O1747764,新竹市,東區,新竹市東區力行路16-1號,2611,積體電路製造業,4169.59,20.96,4237.45,267.14,2583.46,2012.17,0.00,108997.88,122288.66,依法申報,是
103,75339004,長興材料工業股份有限公司路竹廠,0003,S2900821,高雄市,路竹區,高雄市路竹區後鄉里長興路22號,1990,其他化學製品製造業,26360.07,41.29,54.25,289.98,0.00,0.00,0.00,20952.64,47698.23,依法申報,是
103,58650902,台灣化學纖維股份有限公司新港廠,0003,Q7100254,嘉義縣,新港鄉,嘉義縣新港鄉中洋村中洋工業區一號,1850,人造纖維製造業,2394798.62,696.64,11501.59,1122.90,0.00,454.10,0.00,4594.13,2413167.96,依法申報,是
103,56121907,味丹企業股份有限公司沙鹿第一工廠,0003,L9000666,台中市,沙鹿區,台中市沙鹿區興安路63號,0896,調味品製造業,199146.86,63.50,795.37,0.00,0.00,0.00,0.00,51109.64,251115.36,依法申報,是
103,47299902,漢磊科技股份有限公司研新廠(元件二廠),0003,O1701115,新竹市,東區,新竹市科學工業園區研新二路5號,2611,積體電路製造業,305.43,4.49,576.54,554.58,4524.29,688.32,0.00,8504.42,15158.08,依法申報,是
103,47217677,聯華電子股份有限公司Fab12A廠,0003,R0304131,台南市,新市區,台南市新市區南科二路18號,2611,積體電路製造業,21010.70,108.05,55735.86,0.00,21446.38,2151.00,0.00,427487.85,527939.84,依法申報,是
103,33085508,正隆股份有限公司大園廠,0003,H4700645,桃園市,大園區,桃園市大園區大工路116號,1512,紙張製造業,231096.76,34722.74,871.04,2.55,0.00,0.00,0.00,122559.40,389252.49,依法申報,是
103,22099548,旺宏電子股份有限公司晶圓二廠,0003,O1706307,新竹市,東區,新竹市新竹市力行路16號,2611,積體電路製造業,2999.55,0.70,3300.54,10904.92,26141.70,10066.68,0.00,96750.53,150164.62,依法申報,是
103,75947936,燁輝企業股份有限公司高雄一廠,0001,S2500536,高雄市,橋頭區,高雄市橋頭區芋寮路369號,2544,金屬表面處理業,47230.79,87.60,46.53,8.93,0.00,0.00,0.00,80953.40,128327.26,依法申報,是
103,75688109,漢泰鋼鐵股份有限公司,0001,E5601080,高雄市,小港區,高雄市小港區世全路4號,2499,未分類其他基本金屬製造業,44768.82,49.99,107.51,3.03,0.00,0.00,0.00,15712.54,60641.88,依法申報,是
103,75470524,海光企業股份有限公司,0001,E5600501,高雄市,小港區,高雄市小港區沿海二路12號,2411,鋼鐵冶鍊業,72255.95,23.20,20.37,1.94,0.00,0.00,0.00,171504.86,243806.33,依法申報,是
103,75460005,唐榮鐵工廠股份有限公司,0001,E5601197,高雄市,小港區,高雄市小港區沿海二路4號,2411,鋼鐵冶鍊業,63934.94,67.38,31.12,10.66,0.00,0.00,0.00,125710.57,189754.67,依法申報,是
103,75370905,南亞塑膠工業股份有限公司海豐總廠,0001,P5805244,雲林縣,麥寮鄉,雲林縣麥寮鄉台塑工業園區42號,1810,基本化學材料製造業,375662.62,260.05,38.22,637.39,0.13,11.95,0.00,1197653.78,1574264.15,依法申報,是
103,75280209,東和鋼鐵企業股份有限公司苗栗廠,0001,K8100129,苗栗縣,西湖鄉,苗栗縣西湖鄉二湖村7鄰坪頂22號,2411,鋼鐵冶鍊業,127858.75,106.72,152.43,1.69,0.00,0.00,0.00,264573.80,392693.39,依法申報,是
103,73252657,統一實業股份有限公司二廠,0001,R1412418,台南市,永康區,台南市永康區和平路77號,2549,其他金屬加工處理業,50332.66,59.66,46.00,6.90,0.00,0.00,0.00,94003.19,144448.42,依法申報,是
103,72065240,官田鋼鐵股份有限公司官田廠,0001,R9701850,台南市,官田區,台南市官田區南?里南?119-5號,2413,鋼鐵軋延及擠型業,31427.07,27.93,77.35,1.95,0.00,0.00,0.00,23022.36,54556.65,依法申報,是
103,70833553,國光電力股份有限公司,0001,H4810799,桃園市,龜山區,桃園市龜山區北油一區11號,3510,電力供應業,674731.97,275.06,373.89,0.00,0.00,0.00,0.00,3132.46,678513.38,依法申報,是
103,70783765,星能電力股份有限公司,0001,N1504207,彰化縣,線西鄉,彰化縣線西鄉彰濱工業區線工南二路二號,3510,電力供應業,665438.80,902.80,368.31,2.24,0.00,0.00,0.00,4045.97,670758.13,依法申報,是
103,70783499,森霸電力公司豐德電廠,0001,R0503072,台南市,山上區,臺南市山上區豐德里隙子口66號,3510,電力供應業,1456789.40,696.99,805.91,12.05,0.00,19.12,0.00,6497.41,1464820.87,依法申報,是
103,22099131,台灣積體電路製造股份有限公司六廠,0005,R9004230,台南市,善化區,台南市善化區南部科學工業園區南科北路一號,2611,積體電路製造業,2224.59,95.25,66010.10,8429.62,86635.76,9175.91,0.00,204444.06,377015.29,依法申報,是
103,12233428,大連化學工業股份有限公司高雄廠,0002,S2300465,高雄市,大社區,高雄市大社區興工路1-3號,1810,基本化學材料製造業,45612.51,48.06,99.63,721.07,0.00,0.00,0.00,54270.56,100751.82,依法申報,是
103,47217677,聯華電子股份有限公司Fab8D廠,0001,O1709148,新竹市,東區,新竹市東區力行三路八號,2611,積體電路製造業,2987.53,19.52,11407.16,1497.37,22134.82,4086.90,0.00,89973.40,132106.71,依法申報,是
103,47109348,華夏玻璃股份有限公司,0001,O1703315,新竹市,香山區,新竹市香山區埔前里埔前路49號,2312,玻璃容器製造業,87403.61,121.72,155.59,2.93,0.00,0.00,0.00,27276.23,114960.07,依法申報,是
103,46007218,大享容器工業股份有限公司,0001,J5700231,新竹縣,新埔鎮,新竹縣新埔鎮文山里文山路犁頭山段1118號,2312,玻璃容器製造業,58960.10,70.88,113.34,0.00,0.00,0.00,0.00,14808.49,73952.80,依法申報,是
103,35412204,華新麗華股份有限公司鹽水廠,0001,R8500582,台南市,鹽水區,台南市鹽水區汫水里溪州寮3-10號A棟,2411,鋼鐵冶鍊業,96368.38,134.36,55.74,10.89,0.00,0.00,0.00,146594.69,243164.06,依法申報,是
103,35082604,中興紡織廠股份有限公司楊梅化纖廠,0001,H4500743,桃園市,楊梅區,桃園市楊梅區桃園市楊梅區中山南路567號,1841,合成樹脂及塑膠製造業,70982.16,109.18,285.51,2.73,0.00,0.00,0.00,79130.31,150509.89,依法申報,是
103,34258318,白馬窯業股份有限公司楊梅廠,0001,H4500850,桃園市,楊梅區,桃園市楊梅區新榮里電研路5號,2322,黏土建築材料製造業,64769.86,50.61,27.03,6.15,0.00,0.00,0.00,17020.86,81874.51,依法申報,是
103,34215120,祥玉染整企業股份有限公司,0001,F0701328,新北市,樹林區,新北市樹林區佳園路三段99巷1號,1140,印染整理業,19068.81,16.69,93.84,0.99,0.00,0.00,0.00,3255.30,22435.62,依法申報,是
103,34202841,榮成紙業股份有限公司,0001,N1400562,彰化縣,二林鎮,彰化縣二林鎮廣興里廣興巷1-1號,1513,紙板製造業,313189.53,274.16,1394.85,5.37,0.00,0.00,0.00,350.11,315214.02,依法申報,是
103,34175598,錦美紙業股份有限公司觀音廠,0001,H5300425,桃園市,觀音區,桃園市觀音區榮工北路10號,1513,紙板製造業,27605.52,1295.15,193.10,3.37,0.00,0.00,0.00,15943.43,45040.57,依法申報,是
103,33955322,力鵬企業股份有限公司彰化尼龍總廠,0001,N2904318,彰化縣,芳苑鄉,彰化縣芳苑鄉芳苑工業區工業路33號,1850,人造纖維製造業,25516.06,84.60,65.94,0.72,0.00,0.00,0.00,148460.50,174127.81,依法申報,是
103,33663649,協昌染整股份有限公司,0001,F0701346,新北市,樹林區,新北市樹林區西圳街一段45號,1140,印染整理業,21622.24,19.94,104.63,1.30,0.17,0.00,0.00,3686.76,25435.03,依法申報,是
103,33085508,正隆股份有限公司竹北廠,0001,J5500366,新竹縣,竹北市,新竹縣竹北市長青路二段300號,1591,家庭及衛生用紙製造業,52107.71,406.81,216.10,2.60,0.00,0.00,0.00,45829.66,98562.88,依法申報,是
103,30974253,台灣石化合成股份有限公司林園廠,0001,S1900694,高雄市,林園區,高雄市林園區工業二路1號,1990,其他化學製品製造業,29069.71,184.16,59.27,1.56,0.00,0.00,0.00,81368.34,110683.03,依法申報,是
103,30414175,中國鋼鐵股份有限公司,0001,E5600841,高雄市,小港區,高雄市小港區中鋼路1號,2411,鋼鐵冶鍊業,19374967.46,881.54,1963.39,2313.18,0.00,0.00,0.00,1185845.10,20565970.65,依法申報,是
103,28518076,台灣美光記憶體股份有限公司,0001,L9202099,台中市,后里區,台中市后里區三豐路429-1號,2611,積體電路製造業,17511.38,122.46,16538.66,2033.34,15527.48,1269.09,0.00,249921.00,302923.40,依法申報,是
103,28112667,鉅晶電子股份有限公司,0001,O1753306,新竹市,東區,新竹市東區力行一路18號,2611,積體電路製造業,4572.23,39.57,506.91,1270.44,10111.59,4732.20,0.00,90557.77,111790.72,依法申報,是
103,28112646,新唐科技股份有限公司,0001,O17A0968,新竹市,東區,新竹市東區研新三路4號,2611,積體電路製造業,827.91,95.51,682.74,5823.09,11437.33,7980.21,0.00,42519.85,69366.65,依法申報,是
103,28098406,易昇鋼鐵股份有限公司,0001,R14A1883,台南市,永康區,台南市永康區正南一街200號,2411,鋼鐵冶鍊業,51442.95,30.03,27.90,0.52,0.00,0.00,0.00,79567.95,131069.36,依法申報,是
103,28042430,欣建工業股份有限公司,0001,S25A0144,高雄市,橋頭區,高雄市橋頭區芋寮里芋林路301號,2413,鋼鐵軋延及擠型業,19100.94,31.21,20.71,0.00,0.00,0.00,0.00,21295.56,40448.42,依法申報,是
103,22099131,台灣積體電路製造股份有限公司三廠3E廠,0003,J6300324,新竹縣,寶山鄉,新竹縣寶山鄉研新二路6號,2611,積體電路製造業,2158.57,22.61,203.36,831.87,10360.49,18234.33,0.00,70745.04,102556.28,依法申報,是
103,16432742,凌巨科技股份有限公司新竹廠,0003,J59A4581,新竹縣,湖口鄉,新竹縣湖口鄉新竹工業區文化路2-1號,2649,其他光電材料及元件製造業,149.64,14.70,0.06,0.00,0.00,0.00,0.00,12062.81,12227.21,依法申報,是
103,11914002,台灣玻璃工業股份有限公司新竹廠,0003,O1703351,新竹市,香山區,新竹市香山區中華路四段470號,2312,玻璃容器製造業,126615.41,185.48,226.83,34.87,0.00,0.00,0.00,57824.75,184887.33,依法申報,是
