公司名稱,統一編號,RegistrationNo,FacilityName
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,A42A9340,英屬維京群島商太古國際汽車股份有限公司台灣分公司內湖營業所
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,A35C7517,英屬維京群島商仁和餐飲股份有限公司-台灣分公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,D0500423,英屬維京群島商鋼豫科技股份有限公司台灣分公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,K71A7724,英屬維京群島商艾格生科技股份有限公司台灣分公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,T57A0763,英屬維京群島商安德魯材料股份有限公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,B8803907,英屬維京群島商逸諾實業有限公司台灣分公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,H43D3171,英屬維京群島商天材創新材料科技股份有限公司台灣分公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,F06B0374,英屬維京群島商創機工具股份有限公司台灣分公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,R1204818,英屬維京群島商德星隆股份有限公司台灣分公司關廟廠
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,A36B5965,英屬維京群島欣富亞洲股份有限公司-欣富亞洲中正區城中段一小段577地號一般旅館新建工程(102建字第0171號)
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,A39C9474,英屬維京群島商虹光國際資產有限公司-中山區金泰段0079-9地號等1筆新建工程106建字第0188號
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,H4204219,英屬維京群島商太古可口可樂股份有限公司台灣分公司桃園廠
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,D0500861,英屬維京群島商鋼豫科技股份有限公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,A35C7834,英屬維京群島商卓誠投資有限公司台灣分公司-金普頓大安酒店
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,T42B3408,英屬維京群島商幸洋有限公司-英屬維京群島商幸洋有限公司拆除工程
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,O17M2492,英屬維京群島商科晟有限公司台灣分公司
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,E47A7747,英屬維京群島商致領有限公司-鼓山區龍華段三小段326-1地號等4筆土地醫院新建工程
英屬維京群島商天材創新材料科技股份有限公司台灣分公司,56667104,F17A8607,英屬維京群島商祥茂光電科技股份有限公司台灣分公司
虹京金屬股份有限公司,28298045,T57A0159,虹京金屬股份有限公司二廠
虹京金屬股份有限公司,28298045,T57A1444,虹京金屬股份有限公司
虹京資源股份有限公司,27992242,T57A0080,虹京資源股份有限公司屏南廠
虹京資源股份有限公司,27992242,S16A0214,虹京資源股份有限公司
虹溢股份有限公司,89372313,K7601065,虹溢股份有限公司
衍南壓克力股份有限公司,22286423,R1002207,衍南壓克力股份有限公司
原泰化工原料行,02334502,F0303028,原泰化工原料行
原塑實業股份有限公司,84075861,S20A3688,原塑實業股份有限公司高雄廠
員和工業股份有限公司,04293133,A39B9249,員和工業股份有限公司
員和工業股份有限公司,04293133,H5105420,員和工業股份有限公司平鎮廠
家崎科技股份有限公司,53878400,H43C9429,家崎科技股份有限公司中壢廠
宸項企業股份有限公司,23363931,R9702133,宸項企業股份有限公司官田廠
展宇聚氨酯股份有限公司,28099708,J59A0866,展宇聚氨酯股份有限公司
展旺生命科技股份有限公司,80642673,K71A8792,展旺生命科技股份有限公司竹南二廠
展旺生命科技股份有限公司,80642673,D0300487,展旺生命科技股份有限公司南科分公司南科第二廠區
展旺生命科技股份有限公司,80642673,R03A2129,展旺生命科技股份有限公司南科分公司針劑廠
展旺生命科技股份有限公司,80642673,K71A0461,展旺生命科技股份有限公司
展旺生命科技股份有限公司,80642673,R0304462,展旺生命科技股份有限公司南科分公司
展昕塑膠有限公司,83531807,E1607826,展昕塑膠有限公司
展頌股份有限公司,22927617,P46B3020,展頌股份有限公司斗三廠
展頌股份有限公司,22927617,M3600969,展頌股份有限公司竹山廠
展頌股份有限公司,22927617,P4602374,展頌股份有限公司斗六廠
展頌股份有限公司,22927617,P46A4596,展頌股份有限公司斗六原絲廠
時代化學工業股份有限公司,46329793,J5500517,時代化學工業股份有限公司竹北工廠
時慶實業股份有限公司,86085668,B2309240,時慶實業股份有限公司台中工業區廠
晉一化工股份有限公司,04476652,H53B3042,晉一化工股份有限公司觀音廠
晉一化工股份有限公司,04476652,A38B2624,晉一化工股份有限公司
晉一化工股份有限公司,04476652,H5200377,晉一化工股份有限公司新屋廠
晉茂實業股份有限公司,27326634,F09A7982,晉茂實業股份有限公司
桐寶股份有限公司,22639691,S19A0912,桐寶股份有限公司林園廠
泰威興業股份有限公司,22983624,Q6903519,泰威興業股份有限公司
泰威興業股份有限公司,22983624,Q69A4097,泰威興業股份有限公司一廠
泰森化工工業有限公司,50524137,K8200482,泰森化工工業有限公司
浩揚國際有限公司,28563971,H53A6227,浩揚國際有限公司觀音廠
海威股份有限公司,54061762,D8400831,海威股份有限公司
海曼股份有限公司,27397449,P47A0272,海曼股份有限公司
淯灝桁有限公司,84872009,P46A2887,淯灝桁有限公司雲林廠
益華氣體工業股份有限公司,00824449,F1200295,益華氣體工業股份有限公司
神揚工業股份有限公司,24494361,L05A4724,神揚工業股份有限公司工廠
貢獅實業股份有限公司,31138590,H5301002,貢獅實業股份有限公司
高吉克科技股份有限公司,24661698,E3100482,高吉克科技股份有限公司
高冠企業股份有限公司士林營業所,61943713,M3302575,高冠企業股份有限公司南投廠
高冠企業股份有限公司士林營業所,61943713,M33A6309,高冠企業股份有限公司
高祐精化股份有限公司,27375389,H43B3513,高祐精化股份有限公司
高祐精化股份有限公司,27375389,H43B5262,高祐精化股份有限公司
高菖企業股份有限公司,96878506,H42A0884,高菖企業股份有限公司
高雄塑酯化學工業股份有限公司,85803825,S2603845,高雄塑酯化學工業股份有限公司科技廠
高雄塑酯化學工業股份有限公司,85803825,S2300447,高雄塑酯化學工業股份有限公司
高鼎精密材料股份有限公司,22777510,B24C1266,高鼎精密材料股份有限公司二一六廠
高鼎精密材料股份有限公司,22777510,B2400420,高鼎精密材料股份有限公司
高福化學工業股份有限公司,75415298,E2205620,高福化學工業股份有限公司
高福化學工業股份有限公司,75415298,S2201047,高福化學工業股份有限公司高雄工廠
高觀實業有限公司斗六營業所,28967684,P46A9734,高觀實業有限公司二廠
高觀實業有限公司斗六營業所,28967684,N11A2590,高觀實業有限公司
偉盟工業股份有限公司,22457501,P4602534,偉盟工業股份有限公司斗六廠
啟圓工業股份有限公司,22872628,J6100324,啟圓工業股份有限公司新豐廠
國亨化學股份有限公司,22522756,E2900700,國亨化學股份有限公司
國宏股份有限公司桃園分公司,12276447,N1601961,國宏股份有限公司
國志實業股份有限公司,23088148,K7301051,國志實業股份有限公司
國泰化工廠股份有限公司屏南分公司,03375001,T5704673,國泰化工廠股份有限公司屏南分公司
國泰化工廠股份有限公司屏南分公司,03375001,A3505823,國泰化工廠股份有限公司
國泰樹脂工業股份有限公司,35360705,H4603178,國泰樹脂工業股份有限公司蘆竹廠
國泰樹脂工業股份有限公司,35360705,F2300463,國泰樹脂工業股份有限公司
國泰樹脂工業股份有限公司,35360705,A39B5138,國泰樹脂工業股份有限公司
國喬石油化學股份有限公司,04212250,S2304098,國喬石油化學股份有限公司
國喬石油化學股份有限公司,04212250,E2301903,國喬石油化學股份有限公司高雄廠—採土壤離場處理
國喬石油化學股份有限公司,04212250,S2300429,國喬石油化學股份有限公司高雄廠
國森企業股份有限公司,03379409,A36A5938,國森企業股份有限公司
國森企業股份有限公司,03379409,H53A4974,國森企業股份有限公司觀音廠
國新科技股份有限公司,53229665,E48A8641,國新科技股份有限公司
國新科技股份有限公司,53229665,T58A0659,國新科技股份有限公司
國精化學股份有限公司,75975242,S32A0084,國精化學股份有限公司
國精化學股份有限公司,75975242,S3201096,國精化學股份有限公司永安廠
國聯矽業化學股份有限公司,36550632,H4701017,國聯矽業化學股份有限公司
崇信股份有限公司,23147553,H5307835,崇信股份有限公司觀音廠
崧凌股份有限公司,84685786,N0907866,崧凌股份有限公司
崧煌實業股份有限公司,27515847,B0206273,崧煌實業股份有限公司
常禾菁研科技股份有限公司,70684224,H5307746,常禾菁研科技股份有限公司
康普材料科技股份有限公司,86757124,J5902600,康普材料科技股份有限公司
康普材料科技股份有限公司,86757124,K72A4488,康普材料科技股份有限公司頭份廠
康普材料科技股份有限公司,86757124,J5909074,康普材料科技股份有限公司
康億國際股份有限公司,25033372,H43B5420,康億國際股份有限公司
強新工業股份有限公司,84703335,D8801454,強新工業股份有限公司五廠
強新工業股份有限公司,84703335,D8802782,強新工業股份有限公司佳里六廠A棟
強新工業股份有限公司,84703335,R88A0368,強新工業股份有限公司佳里三廠
強新工業股份有限公司,84703335,D8803047,強新工業股份有限公司佳里六廠B棟
強新工業股份有限公司,84703335,D8803234,強新工業股份有限公司佳里七廠
強新工業股份有限公司,84703335,R8804352,強新工業股份有限公司佳里二廠
強新工業股份有限公司,84703335,D8803636,強新工業股份有限公司工廠新建工程
強新工業股份有限公司,84703335,R8800809,強新工業股份有限公司
強榮科技股份有限公司,28485764,P46A3083,強榮科技股份有限公司
得市企業股份有限公司,34722245,F1305955,得市企業股份有限公司
捷能材料股份有限公司,24639583,O17L9788,捷能材料股份有限公司
接昌工業股份有限公司,11607200,H5303382,接昌工業股份有限公司
淨寶化工股份有限公司,23664373,E2004918,淨寶化工股份有限公司建業一廠
淨寶化工股份有限公司,23664373,S2012291,淨寶化工股份有限公司
淨寶化工股份有限公司,23664373,E2000107,淨寶化工股份有限公司二廠
淨寶化工股份有限公司,23664373,E2004927,淨寶化工股份有限公司建業二廠
添鴻科技股份有限公司,80075256,J59B2651,添鴻科技股份有限公司
清英實業有限公司,23648162,H4705533,清英實業有限公司大園廠
焌貿科技有限公司,54978862,N08B1253,焌貿科技有限公司
現太化工有限公司,97575059,L0506872,現太化工有限公司
理盛精密科技股份有限公司,70848710,L9102110,理盛精密科技股份有限公司
產協企業股份有限公司,11829913,A3907827,產協企業股份有限公司
產協企業股份有限公司,11829913,R0500179,產協企業股份有限公司台南廠
產協企業股份有限公司,11829913,H4701268,產協企業股份有限公司大園廠
盛弘金屬股份有限公司,53732975,G38A2596,盛弘金屬股份有限公司
盛利威實業有限公司,28333802,H46A3462,盛利威實業有限公司
祥金實業有限公司,22964247,D1000959,祥金實業有限公司
祥益塑膠廠有限公司,33887520,F11A4219,祥益塑膠廠有限公司
祥德材料股份有限公司,25098058,H47A3962,祥德材料股份有限公司
祥德科技股份有限公司,16175883,J5909332,祥德科技股份有限公司(新竹廠)
統全樹脂化工廠股份有限公司,52921718,B2402755,統全樹脂化工廠股份有限公司
陸昌化工股份有限公司,07642063,L8801132,陸昌化工股份有限公司幼獅廠
陸昌化工股份有限公司,07642063,L88A0987,陸昌化工股份有限公司青年廠
頂級複合材料股份有限公司,53130100,Q69A7566,頂級複合材料股份有限公司
頂基興業股份有限公司,53290696,N11A2837,頂基興業股份有限公司
頂豐能源科技股份有限公司,12791788,K7107811,頂豐能源科技股份有限公司
凱鍶科技股份有限公司,24629810,E54B0341,凱鍶科技股份有限公司
創想生物科技有限公司,24963125,D1417454,創想生物科技有限公司
勝一化工股份有限公司,75970680,E5401713,勝一化工股份有限公司前鎮廠
勝一化工股份有限公司,75970680,S3200428,勝一化工股份有限公司
勝一化工股份有限公司,75970680,S3204695,勝一化工股份有限公司永安二廠
博桉生物技術股份有限公司,52534104,F06C1834,博桉生物技術股份有限公司
博桉生物技術股份有限公司,52534104,F06B9247,博桉生物技術股份有限公司
博謙生技股份有限公司,54574685,D0305179,博謙生技股份有限公司二廠
博謙生技股份有限公司,54574685,D0302794,博謙生技股份有限公司
博謙生技股份有限公司,54574685,D0303415,博謙生技股份有限公司
富大聯合科技股份有限公司,53141839,H45A5334,富大聯合科技股份有限公司
富全橡膠工業股份有限公司,47025072,J5700302,富全橡膠工業股份有限公司
富崇企業有限公司,16711913,E1600470,富崇企業有限公司
富鑠科技股份有限公司,28651334,J58A2015,富鑠科技股份有限公司
尊婕科技有限公司,53576783,T54A2160,尊婕科技有限公司
惠盛實業有限公司,84834907,H53A3273,惠盛實業有限公司
惠豐化工廠股份有限公司,33288341,J5902815,惠豐化工廠股份有限公司
惠寶貿易有限公司,22604709,F09A2041,惠寶貿易有限公司三峽廠
揚塑企業有限公司,28022053,N2308656,揚塑企業有限公司
普大應用材料股份有限公司,70500393,N2400959,普大應用材料股份有限公司
普森環保科技股份有限公司,70502054,H5389720,普森環保科技股份有限公司觀音廠
普裕興業股份有限公司,22522186,N11A3924,普裕興業股份有限公司員林廠
普裕興業股份有限公司,22522186,N2900829,普裕興業股份有限公司
景明化工股份有限公司,50531334,K7205081,景明化工股份有限公司
景明化工股份有限公司,50531334,K7106976,景明化工股份有限公司竹南酒廠
智邦材料股份有限公司,53272894,B9800277,智邦材料股份有限公司
朝揚橡膠工業有限公司,80420428,N2505664,朝揚橡膠工業有限公司工廠
朝鑫科技股份有限公司,24405163,M33A4907,朝鑫科技股份有限公司南投廠
森三企業有限公司,30875129,F18A1389,森三企業有限公司
湘宜企業股份有限公司,05506801,G3705581,湘宜企業股份有限公司
竣利企業有限公司,27608774,Q6909002,竣利企業有限公司
翔億股份有限公司,23006694,N2907195,翔億股份有限公司
舜盛貿易有限公司,84357307,H47A4881,舜盛貿易有限公司
華夏海灣塑膠股份有限公司,11686106,A42B6907,華夏海灣塑膠股份有限公司
華夏海灣塑膠股份有限公司,11686106,K7200933,華夏海灣塑膠股份有限公司頭份廠
華展工業股份有限公司新竹分公司,30883818,H52A3486,華展工業股份有限公司桃園總廠
華展工業股份有限公司新竹分公司,30883818,J5901694,華展工業股份有限公司
華鉬實業股份有限公司,16803770,N08A4329,華鉬實業股份有限公司彰濱廠
華寶樹脂化學工廠股份有限公司,74720139,R8800532,華寶樹脂化學工廠股份有限公司
貴美塗料工業有限公司,27120801,P46A0930,貴美塗料工業有限公司斗六廠
超鴻科技有限公司,27861157,N3205323,超鴻科技有限公司
超鴻科技有限公司,27861157,N3204700,超鴻科技有限公司
進尚興業股份有限公司,86659427,N1505179,進尚興業股份有限公司
進顯科技股份有限公司,52927467,H45B9076,進顯科技股份有限公司
開運國際環保實業有限公司,80095675,F09A4651,開運國際環保實業有限公司
開運國際環保實業有限公司,80095675,F09A6271,開運國際環保實業有限公司
雄火化工股份有限公司,53639041,G37A2640,雄火化工股份有限公司
雅川實業有限公司,24901830,D8402424,雅川實業有限公司
集力化學工業股份有限公司,22872520,H4806875,集力化學工業股份有限公司
集盛實業股份有限公司,43295237,H53A6207,集盛實業股份有限公司觀音四廠
集盛實業股份有限公司,43295237,H5307693,集盛實業股份有限公司觀音廠
集盛實業股份有限公司,43295237,H47A6144,集盛實業股份有限公司大園廠
集盛實業股份有限公司,43295237,H53A3837,集盛實業股份有限公司-廠房增建工程
集盛實業股份有限公司,43295237,H48A8006,集盛實業股份有限公司
集盛實業股份有限公司,43295237,H4804602,集盛實業股份有限公司龜山廠
集盛實業股份有限公司,43295237,H5304165,集盛實業股份有限公司第三廠
順有橡膠股份有限公司,59243432,N0727751,順有橡膠股份有限公司
順倉股份有限公司,84710883,H4702630,順倉股份有限公司
順益樹脂股份有限公司,80256637,I2610013,順益樹脂股份有限公司
順華塑膠企業股份有限公司,16500614,P4701685,順華塑膠企業股份有限公司
順源興橡膠工廠,59140864,N2800333,順源興橡膠廠
順豐化學企業有限公司,75574416,E5005944,順豐化學企業有限公司
匯春化學工業股份有限公司,27432234,N1505508,匯春化學工業股份有限公司
塑城有限公司,53490630,D1401447,塑城有限公司
廉捷科技股份有限公司,53282540,D9700018,廉捷科技股份有限公司
意笙企業股份有限公司,55877476,L0054024,意笙企業股份有限公司烏日廠
愛美愛塗料股份有限公司,81040811,S2001743,愛美愛塗料股份有限公司
新力美科技股份有限公司,35860547,R8900475,新力美科技股份有限公司新化廠
新力美科技股份有限公司,35860547,H4707135,新力美科技股份有限公司
新力美科技股份有限公司,35860547,N15A0405,新力美科技股份有限公司彰濱廠
新力美科技股份有限公司,35860547,H4701259,新力美科技股份有限公司大園廠
新中宏橡膠科技股份有限公司,28815857,H46A2523,新中宏橡膠科技股份有限公司
新台塑膠工業股份有限公司,04348947,H4307395,新台塑膠工業股份有限公司中壢廠
新台塑膠工業股份有限公司,04348947,Q7702918,新台塑膠工業股份有限公司嘉義工廠
新弘科技股份有限公司,25008373,Q74A0123,新弘科技股份有限公司
新和化學股份有限公司,22102038,A36A0809,新和化學股份有限公司
新和化學股份有限公司,22102038,E5602827,新和化學股份有限公司高雄廠
新奈材料股份有限公司,28955239,H53A0328,新奈材料股份有限公司
新昌複合材料股份有限公司,28401738,B0407332,新昌複合材料股份有限公司
新昌複合材料股份有限公司,28401738,B0400744,新昌複合材料股份有限公司
新科光電材料股份有限公司,27366467,H4406937,新科光電材料股份有限公司桃園廠
新美華造漆廠股份有限公司,35459404,H49A9029,新美華造漆廠股份有限公司
新美華造漆廠股份有限公司,35459404,H4901017,新美華造漆廠股份有限公司
新航保麗龍股份有限公司,43949476,H4507331,新航保麗龍股份有限公司
新記企業股份有限公司埔心工廠,04560757,H4500761,新記企業股份有限公司埔心廠
新揚科技股份有限公司,70774800,S29A1122,新揚科技股份有限公司
新揚科技股份有限公司,70774800,E2904888,新揚科技股份有限公司二廠
新鈺生技股份有限公司嘉義分公司,22357854,F11A9655,新鈺生技股份有限公司
新鈺生技股份有限公司嘉義分公司,22357854,A4202732,新鈺生技股份有限公司
新鈺生技股份有限公司嘉義分公司,22357854,Q69A7209,新鈺生技股份有限公司二廠
新鈺生技股份有限公司嘉義分公司,22357854,Q6907400,新鈺生技股份有限公司嘉義分公司
新榮造漆有限公司,27515831,H45A8526,新榮造漆有限公司
新廣銓有限公司,42917031,D8703104,新廣銓有限公司麻豆廠
新龍光塑料股份有限公司,28715554,A35B8340,新龍光塑料股份有限公司
新龍光塑料股份有限公司,28715554,S16A2260,新龍光塑料股份有限公司
源陽塑化有限公司,27850118,N2406497,源陽塑化有限公司
煜盛股份有限公司,85889506,F1106023,煜盛股份有限公司
煜盛股份有限公司,85889506,S3200320,煜盛股份有限公司
瑋璿科技股份有限公司,34342630,H4704107,瑋璿科技股份有限公司大園廠
瑋璿科技股份有限公司,34342630,F09A7110,瑋璿科技股份有限公司
瑞大鴻科技材料股份有限公司,84697967,H53A5150,瑞大鴻科技材料股份有限公司觀音廠
瑞大鴻科技材料股份有限公司,84697967,H5001338,瑞大鴻科技材料股份有限公司龍潭一廠
瑞大鴻科技材料股份有限公司,84697967,H5387119,瑞大鴻科技材料股份有限公司觀音二廠
瑞昌化工廠有限公司,55644408,L8600475,瑞昌化工廠有限公司
瑞昌亞克力企業股份有限公司,88686603,S3100192,瑞昌亞克力企業股份有限公司
瑞商建材股份有限公司,54362438,D9201225,瑞商建材股份有限公司柳營廠
瑞商實業股份有限公司,86483666,F11A7867,瑞商實業股份有限公司
瑞鋕實業有限公司,55174779,F05C1057,瑞鋕實業有限公司
群越材料股份有限公司,53764069,A42B6195,群越材料股份有限公司
群燁實業有限公司,15860983,H43B3870,群燁實業有限公司中壢廠
群燁實業有限公司,15860983,F06B8487,群燁實業有限公司(新莊廠)
群燁實業有限公司,15860983,F0611409,群燁實業有限公司
群燁實業有限公司,15860983,F06A6662,群燁實業有限公司
群寶科技股份有限公司,80733532,H4641490,群寶科技股份有限公司
群寶科技股份有限公司,80733532,H46B7481,群寶科技股份有限公司海湖廠
義芳化學工業股份有限公司桃園廠,15395706,A3704095,義芳化學工業股份有限公司
義芳化學工業股份有限公司桃園廠,15395706,H4601227,義芳化學工業股份有限公司桃園廠
萬洲化學股份有限公司,03244705,H4502292,萬洲化學股份有限公司楊梅二廠
萬洲化學股份有限公司,03244705,H4501008,萬洲化學股份有限公司楊梅一廠
萬洲化學股份有限公司,03244705,H45A9039,萬洲化學股份有限公司楊梅五廠
萬洲化學股份有限公司,03244705,A42C1914,萬洲化學股份有限公司
萬洲化學股份有限公司,03244705,H4504545,萬洲化學股份有限公司楊梅三廠
萬璁實業有限公司,96875590,E1601020,萬璁實業有限公司
裕民化學股份有限公司,43751136,H4801852,裕民化學股份有限公司
裕器工業股份有限公司,12194656,J5901185,裕器工業股份有限公司
誠吉科技有限公司,53268890,B19A1847,誠吉科技有限公司
誠美材料科技股份有限公司,27790294,R90A0401,誠美材料科技股份有限公司
誠泰工業科技股份有限公司,88744414,S2902674,誠泰工業科技股份有限公司
誠泰工業科技股份有限公司,88744414,E2901565,誠泰工業科技股份有限公司高科廠
達邡化工有限公司,20779317,H45A8556,達邡化工有限公司楊梅廠
達泰科技股份有限公司,80342471,D3209790,達泰科技股份有限公司
達勝科技股份有限公司,27449349,H51B4179,達勝科技股份有限公司平鎮二廠
達塑工程股份有限公司,89422051,R9103676,達塑工程股份有限公司
達瑩企業股份有限公司,55710173,R9395183,達瑩企業股份有限公司後壁廠
達輝光電股份有限公司,28230046,K71A1805,達輝光電股份有限公司
達穎應材股份有限公司,53373437,D8400126,達穎應材股份有限公司
達興材料股份有限公司中港分公司,28357108,B9102141,達興材料股份有限公司中港廠
達興材料股份有限公司中港分公司,28357108,B23A5932,達興材料股份有限公司中科廠
達興材料股份有限公司中港分公司,28357108,B9106274,達興材料股份有限公司-中港二期生產支援C&D棟新建土建工程
達興材料股份有限公司中港分公司,28357108,B23B6175,達興材料股份有限公司
達邁科技股份有限公司,70776899,J5704042,達邁科技股份有限公司
達邁科技股份有限公司,70776899,K77A0540,達邁科技股份有限公司銅鑼分公司
達邁科技股份有限公司,70776899,J57A2525,達邁科技股份有限公司
達邁科技股份有限公司,70776899,K77A0481,達邁科技股份有限公司銅鑼廠
鉅橡企業股份有限公司,96865657,R8804165,鉅橡企業股份有限公司佳里廠
鉅橡企業股份有限公司,96865657,R88A1148,鉅橡企業股份有限公司
雷賽克實業股份有限公司,28330410,H47A2479,雷賽克實業股份有限公司大園廠
雷賽克實業股份有限公司,28330410,H4640448,雷賽克實業股份有限公司
靖灃應用材料股份有限公司,53788745,H45A8289,靖灃應用材料股份有限公司
靖灃應用材料股份有限公司,53788745,H45A7617,靖灃應用材料股份有限公司
頌勝化學工業股份有限公司,22231552,B23B7420,頌勝化學工業股份有限公司
頌勝化學工業股份有限公司,22231552,B2308994,頌勝化學工業股份有限公司台中工業區廠
鼎格工業有限公司,22561700,H5305671,鼎格工業有限公司
鼎基先進材料股份有限公司,81486019,E5602890,鼎基先進材料股份有限公司
僑力化工股份有限公司,23991881,H4306843,僑力化工股份有限公司中壢廠
僑力化工股份有限公司,23991881,A35B1403,僑力化工股份有限公司
僑力化工股份有限公司,23991881,H53A0942,僑力化工股份有限公司觀音廠
嘉利機科技股份有限公司,25153426,H53A2205,嘉利機科技股份有限公司
嘉展企業股份有限公司,86265134,Q6907713,嘉展企業股份有限公司
嘉泰化學工業股份有限公司,86835748,B2402488,嘉泰化學工業股份有限公司
嘉貿光電股份有限公司,53157825,H53A2443,嘉貿光電股份有限公司
榮珉化學工業股份有限公司,81152934,S2200826,榮珉化學工業股份有限公司
榮美化工實業有限公司,23104013,F1309800,榮美化工實業有限公司
漢棠企業有限公司,80388715,E2600787,漢棠企業有限公司
漢棠企業有限公司,80388715,E49A6214,漢棠企業有限公司
碩禾電子材料股份有限公司,80433079,J59B4934,碩禾電子材料股份有限公司新豐廠
碩禾電子材料股份有限公司,80433079,J59A3761,碩禾電子材料股份有限公司
碩茂合纖膠帶有限公司,16071260,H4805314,碩茂合纖膠帶公司
禎佶祥實業股份有限公司,96886739,L9505773,禎佶祥實業股份有限公司
禎佶祥實業股份有限公司,96886739,B8801645,禎佶祥實業股份有限公司三廠
禎佶祥實業股份有限公司,96886739,L9505095,禎佶祥實業股份有限公司
禎祥實業股份有限公司,34205241,H47B0945,禎祥實業股份有限公司
禎祥實業股份有限公司,34205241,F01C0960,禎祥實業股份有限公司
福保化學股份有限公司,44877719,H5300676,福保化學股份有限公司
福績樹脂化工股份有限公司,52758286,B23B2430,福績樹脂化工股份有限公司
福績樹脂化工股份有限公司,52758286,B2303300,福績樹脂化工股份有限公司一廠
精晟科技股份有限公司,28310499,B9100521,精晟科技股份有限公司
精密聚合股份有限公司,23929542,J5903438,精密聚合股份有限公司
綠固科技股份有限公司,12642704,H45A1055,綠固科技股份有限公司
綵翊科技股份有限公司,28501125,H43D6937,綵翊科技股份有限公司
綵翊科技股份有限公司,28501125,H51A1782,綵翊科技股份有限公司
緊固企業有限公司,28657837,E48A9788,緊固企業有限公司
聚和國際股份有限公司,04243562,S2014679,聚和國際股份有限公司大發二廠
聚和國際股份有限公司,04243562,S20A2799,聚和國際股份有限公司
聚和國際股份有限公司,04243562,S2016002,聚和國際股份有限公司大發一廠
聚惠工業股份有限公司,88654026,S3200697,聚惠工業股份有限公司
聚優化成股份有限公司,16533740,N1405110,聚優化成股份有限公司
臺鹽實業股份有限公司通霄精鹽廠,89397503,D28A4202,臺鹽實業股份有限公司
臺鹽實業股份有限公司通霄精鹽廠,89397503,D3209638,臺鹽實業股份有限公司生技一廠
臺鹽實業股份有限公司通霄精鹽廠,89397503,D3209647,臺鹽實業股份有限公司生技二廠
臺鹽實業股份有限公司通霄精鹽廠,89397503,D32A4385,臺鹽實業股份有限公司研發處生技工廠
臺鹽實業股份有限公司通霄精鹽廠,89397503,Q6700063,臺鹽實業股份有限公司生技三廠
臺鹽實業股份有限公司通霄精鹽廠,89397503,K7000504,臺鹽實業股份有限公司通霄精鹽廠
臺灣化學纖維股份有限公司,58650902,N07A5510,臺灣化學纖維股份有限公司
臺灣化學纖維股份有限公司,58650902,G3700791,臺灣化學纖維股份有限公司龍德廠
臺灣化學纖維股份有限公司,58650902,N0702450,臺灣化學纖維股份有限公司
蓁利化學工業股份有限公司,04723020,P5200070,蓁利化學工業股份有限公司雲林廠
輔德高分子股份有限公司,28101063,L9803881,輔德高分子股份有限公司
遠東氣體工業股份有限公司,22956507,S3200955,遠東氣體工業股份有限公司永安工廠
銡祥實業有限公司,28840482,H50A0670,銡祥實業有限公司龍潭廠
億利發實業有限公司,54548815,P46A8459,億利發實業有限公司
億昇塑膠有限公司,53032419,H52A2933,億昇塑膠有限公司
億豐綜合工業股份有限公司,28696894,N2907971,億豐綜合工業股份有限公司芳苑廠三廠
寬亮企業有限公司,28293484,E1600345,寬亮企業有限公司
廣久工業股份有限公司,16339268,N08A1325,廣久工業股份有限公司
廣明實業股份有限公司,43645121,H4601101,廣明實業股份有限公司
廣誠化學股份有限公司,96885703,L9307213,廣誠化學股份有限公司壹廠
廣銘化工股份有限公司,53795350,H53A3758,廣銘化工股份有限公司
廣鑫科技股份有限公司,13110472,F09A2021,廣鑫科技股份有限公司
德亞樹脂股份有限公司,36545738,J5901676,德亞樹脂股份有限公司
德亞樹脂股份有限公司,36545738,A3504193,德亞樹脂股份有限公司
德創奈米科技股份有限公司,54694680,F07A7388,德創奈米科技股份有限公司
德鉅企業股份有限公司,84243852,F06A4814,德鉅企業股份有限公司(實驗室)
德鉅企業股份有限公司,84243852,F0620622,德鉅企業股份有限公司
德鉅企業股份有限公司,84243852,H5305171,德鉅企業股份有限公司觀音廠
德懋塑膠企業有限公司,16238917,Q69A5421,德懋塑膠企業有限公司
德謙企業股份有限公司,05027751,J59B0506,德謙企業股份有限公司
德謙企業股份有限公司,05027751,J5902066,德謙企業股份有限公司
德謙企業股份有限公司,05027751,J5909958,德謙企業股份有限公司新竹二廠
德豐國際科技股份有限公司,27675668,S20A0852,德豐國際科技股份有限公司
