公司名稱,公司簡稱,股票代碼,統編,上市上櫃產業別,上市上櫃產業編碼,自訂產業別
大田精密工業股份有限公司,大田,8924,23060009,其他,20,其他
鉅明股份有限公司,鉅明,8928,85634075,其他,20,其他
富堡工業股份有限公司,富堡,8929,30851864,其他,20,其他
宏大拉鍊股份有限公司,宏大,8932,35892013,其他,20,其他
愛地雅工業股份有限公司,愛地雅,8933,97506791,其他,20,其他
邦泰複合材料股份有限公司,邦泰,8935,52784171,其他,20,其他
國統國際股份有限公司,國統,8936,91888619,其他,20,其他
合騏工業股份有限公司,合騏,8937,66338721,其他,20,其他
明安國際企業股份有限公司,明安,8938,22532826,其他,20,其他
森鉅科技材料股份有限公司,森鉅,8942,89845559,其他,20,其他
寶福有線電視股份有限公司,寶福有線,8943,96978934,其他,20,其他
大新店民主有線電視股份有限公司,大新店,8945,96972100,其他,20,其他
雙子星有線電視股份有限公司,雙子星,8946,97160397,其他,20,其他
北視有線電視(股)公司,北視有線,8948,97161136,其他,20,其他
新竹振道有線電視股份有限公司,新竹振道,8951,97162178,其他,20,其他
金頻道有線電視(股)公司,金頻道,8952,97161298,其他,20,其他
吉隆有線電視股份有限公司,吉隆有線,8953,97162515,其他,20,其他
北健有線電視股份有限公司,北健有線,8955,97161945,其他,20,其他
台灣數位寬頻有線電視(股)公司,台灣數位,8956,97164529,其他,20,其他
新唐城有線電視事業股份有限公司,新唐城,8957,97165153,其他,20,其他
紅樹林有線電視股份有限公司,紅樹林,8960,96971616,其他,20,其他
新視波有線電視股份有限公司,新視波,8962,97166364,其他,20,其他
新台北有線電視(股)公司,新台北,8963,97167238,其他,20,其他
家和有線電視股份有限公司,家和有線,8965,97167650,其他,20,其他
鳳信有線電視股份有限公司,鳳信有線,8966,97163747,其他,20,其他
慶聯有線電視股份有限公司,慶聯有線,8967,97164582,其他,20,其他
陽明山有線電視(股)公司,陽明山,8968,97168320,其他,20,其他
北桃園有線電視股份有限公司,北桃園,8969,97169897,其他,20,其他
大揚有線電視股份有限公司,大揚有線,8970,97165169,其他,20,其他
南桃園有線電視(股)公司,南桃園,8971,97170775,其他,20,其他
澎湖有線電視股份有限公司,澎湖有線,8973,97170304,其他,20,其他
世新有線電視股份有限公司,世新有線,8974,97168074,其他,20,其他
觀昇有線電視股份有限公司,觀昇有線,8975,97168406,其他,20,其他
聯維有線電視股份有限公司,聯維有線,8976,97161895,其他,20,其他
南國有線電視股份有限公司,南國有線,8977,97170965,其他,20,其他
大安文山有線電視(股)公司,大安文山,8978,97172470,其他,20,其他
萬象有線電視股份有限公司,萬象有線,8980,97173392,其他,20,其他
麗冠有線電視股份有限公司,麗冠有線,8981,97173512,其他,20,其他
信和有線電視股份有限公司,信和有線,8982,97175429,其他,20,其他
豐盟有線電視股份有限公司,豐盟有線,8983,97171107,其他,20,其他
國聲有線電視股份有限公司,國聲有線,8985,97176412,其他,20,其他
台灣佳光電訊股份有限公司,台灣佳光,8986,97173528,其他,20,其他
東台有線電視事業股份有限公司,東台有線,8987,97177762,其他,20,其他
大屯有線電視股份有限公司,大屯有線,8988,97174358,其他,20,其他
港都有線電視股份有限公司,港都電視,8990,97178452,其他,20,其他
三大有線電視股份有限公司,三大有線電視,8991,97176736,其他,20,其他
新頻道有線電視股份有限公司,新頻道有,8992,97176807,其他,20,其他
北港有線電視股份有限公司,北港有線,8995,97176757,其他,20,其他
鈺齊國際股份有限公司,鈺齊-KY,9802,39737838,其他,20,其他
台火開發股份有限公司,台火,9902,03562308,其他,20,其他
寶成工業股份有限公司,寶成,9904,58711014,其他,20,其他
大華金屬工業股份有限公司,大華,9905,04403363,其他,20,其他
統一實業股份有限公司,統一實,9907,73252657,其他,20,其他
豐泰企業股份有限公司,豐泰,9910,63400932,其他,20,其他
台灣櫻花股份有限公司,櫻花,9911,23113940,其他,20,其他
美利達工業股份有限公司,美利達,9914,59052361,其他,20,其他
中興保全科技股份有限公司,中保科,9917,12148598,其他,20,其他
康那香企業股份有限公司,康那香,9919,74231126,其他,20,其他
巨大機械工業股份有限公司,巨大,9921,56054251,其他,20,其他
台灣福興工業股份有限公司,福興,9924,75706009,其他,20,其他
台灣新光保全股份有限公司,新保,9925,12261768,其他,20,其他
泰銘實業股份有限公司,泰銘,9927,79875202,其他,20,其他
中國電視事業股份有限公司,中視,9928,18556774,其他,20,其他
秋雨創新股份有限公司,秋雨,9929,69439272,其他,20,其他
中聯資源股份有限公司,中聯資源,9930,86119908,其他,20,其他
中鼎工程股份有限公司,中鼎,9933,20817282,其他,20,其他
成霖企業股份有限公司,成霖,9934,30899261,其他,20,其他
慶豐富實業股份有限公司,慶豐富,9935,59198197,其他,20,其他
台灣百和工業股份有限公司,百和,9938,09468343,其他,20,其他
宏全國際股份有限公司,宏全,9939,58176511,其他,20,其他
信義房屋股份有限公司,信義,9940,22354940,其他,20,其他
裕融企業股份有限公司,裕融,9941,23528130,其他,20,其他
茂順密封元件科技股份有限公司,茂順,9942,61904541,其他,20,其他
新麗企業股份有限公司,新麗,9944,33375909,其他,20,其他
潤泰創新國際股份有限公司,潤泰新,9945,12139612,其他,20,其他
佳龍科技工程股份有限公司,佳龍,9955,97211972,其他,20,其他
台灣電力股份有限公司,台電,9963,03795904,其他,20,其他
榮僑投資股份有限公司,榮僑投資,9964,11819788,其他,20,其他
台灣華歌爾股份有限公司,華歌爾,9968,43409251,其他,20,其他
立大開發投資股份有限公司,立大開發,9971,11220403,其他,20,其他
新永安有線電視股份有限公司,新永安,9977,84999365,其他,20,其他
長榮空廚股份有限公司,長榮空廚,9978,84476394,其他,20,其他
三冠王有線電視股份有限公司,三冠王,9982,96973683,其他,20,其他
永佳樂有線電視股份有限公司,永佳樂,9983,89860312,其他,20,其他
全聯有線電視股份有限公司,全聯有線,9984,96973620,其他,20,其他
觀天下有線電視事業股份有限公司,觀天下,9985,89406714,其他,20,其他
南天有線電視股份有限公司,南天有線,9986,89407740,其他,20,其他
東南實業股份有限公司,東鹼,1708,11384405,化學工業,21,化學工業
和益化學工業股份有限公司,和益,1709,04312878,化學工業,21,化學工業
東聯化學股份有限公司,東聯,1710,14057995,化學工業,21,化學工業
臺灣永光化學工業股份有限公司,永光,1711,15458455,化學工業,21,化學工業
興農股份有限公司,興農,1712,51911712,化學工業,21,化學工業
國泰化工廠股份有限公司,國化,1713,03375001,化學工業,21,化學工業
和桐化學股份有限公司,和桐,1714,12526607,化學工業,21,化學工業
長興材料工業股份有限公司,長興,1717,75339004,化學工業,21,化學工業
中國人造纖維股份有限公司,中纖,1718,07066907,化學工業,21,化學工業
三晃股份有限公司,三晃,1721,55738290,化學工業,21,化學工業
台灣肥料股份有限公司,台肥,1722,03795101,化學工業,21,化學工業
中鋼碳素化學股份有限公司,中碳,1723,23221384,化學工業,21,化學工業
元禎企業股份有限公司,元禎,1725,12132033,化學工業,21,化學工業
永記造漆工業股份有限公司,永記,1726,75137605,化學工業,21,化學工業
臺灣中華化學工業股份有限公司,中華化,1727,03558206,化學工業,21,化學工業
花仙子企業股份有限公司,花仙子,1730,07708830,化學工業,21,化學工業
毛寶股份有限公司,毛寶,1732,34245356,化學工業,21,化學工業
日勝化工股份有限公司,日勝化,1735,23263551,化學工業,21,化學工業
台灣蠟品股份有限公司,台蠟,1742,22625269,化學工業,21,化學工業
奇美實業股份有限公司,奇美實業,1763,68387705,化學工業,21,化學工業
長春石油化學股份有限公司,長春石化,1764,11384806,化學工業,21,化學工業
長春人造樹脂廠股份有限公司,長春樹脂,1765,11384708,化學工業,21,化學工業
大連化學工業股份有限公司,大連化工,1766,12233428,化學工業,21,化學工業
勝一化工股份有限公司,勝一,1773,75970680,化學工業,21,化學工業
大東樹脂化學股份有限公司,大東樹脂,1775,51008069,化學工業,21,化學工業
展宇科技材料股份有限公司,展宇,1776,47061800,化學工業,21,化學工業
奇鈦科技股份有限公司,奇鈦科,3430,16297788,化學工業,21,化學工業
上緯國際投資控股股份有限公司,上緯投控,3708,43238308,化學工業,21,化學工業
中美聯合實業股份有限公司,中美實,4702,11121403,化學工業,21,化學工業
大恭化學工業股份有限公司,大恭,4706,11051504,化學工業,21,化學工業
磐亞股份有限公司,磐亞,4707,05712099,化學工業,21,化學工業
永純化學工業股份有限公司,永純,4711,35108702,化學工業,21,化學工業
永捷創新科技股份有限公司,永捷,4714,86123874,化學工業,21,化學工業
大立高分子工業股份有限公司,大立,4716,85004174,化學工業,21,化學工業
德淵企業股份有限公司,德淵,4720,04465521,化學工業,21,化學工業
美琪瑪國際股份有限公司,美琪瑪,4721,86688957,化學工業,21,化學工業
國精化學股份有限公司,國精化,4722,75975242,化學工業,21,化學工業
尚志精密化學股份有限公司,尚化,4738,12306385,化學工業,21,化學工業
康普材料科技股份有限公司,康普,4739,86757124,化學工業,21,化學工業
泓瀚科技股份有限公司,泓瀚,4741,80627878,化學工業,21,化學工業
國碳科技股份有限公司,國碳科,4754,16446422,化學工業,21,化學工業
三福化工股份有限公司,三福化,4755,80170651,化學工業,21,化學工業
濟南大自然新材料股份有限公司,材料-KY,4763,42328858,化學工業,21,化學工業
雙鍵化工股份有限公司,雙鍵,4764,84754072,化學工業,21,化學工業
磐采股份有限公司,磐采,4765,16705686,化學工業,21,化學工業
南寶樹脂化學工廠股份有限公司,南寶,4766,74229304,化學工業,21,化學工業
誠泰工業科技股份有限公司,誠泰科技,4767,88744414,化學工業,21,化學工業
晶呈科技股份有限公司,晶呈科技,4768,53278617,化學工業,21,化學工業
上品綜合工業股份有限公司,上品,4770,36075449,化學工業,21,化學工業
台灣特品化學股份有限公司,台特化,4772,54224077,化學工業,21,化學工業
英屬開曼群島商納諾股份有限公司,納諾＊-KY,6495,42463592,化學工業,21,化學工業
聚和國際股份有限公司,聚和,6509,04243562,化學工業,21,化學工業
永虹先進材料股份有限公司,永虹先進,6618,53536761,化學工業,21,化學工業
晨暉生物科技股份有限公司,晨暉生技,1271,28708250,生技醫療業,22,生技醫療業
精華光學股份有限公司,精華,1565,22195654,生技醫療業,22,生技醫療業
祺驊股份有限公司,祺驊,1593,97432341,生技醫療業,22,生技醫療業
岱宇國際股份有限公司,岱宇,1598,23751545,生技醫療業,22,生技醫療業
中國化學製藥股份有限公司,中化,1701,03088802,生技醫療業,22,生技醫療業
葡萄王生技股份有限公司,葡萄王,1707,11880517,生技醫療業,22,生技醫療業
永信藥品工業股份有限公司,永信藥品,1716,56065601,生技醫療業,22,生技醫療業
生達化學製藥股份有限公司,生達,1720,71122503,生技醫療業,22,生技醫療業
美吾華股份有限公司,美吾華,1731,14089976,生技醫療業,22,生技醫療業
五鼎生物技術股份有限公司,五鼎,1733,16130182,生技醫療業,22,生技醫療業
杏輝藥品工業股份有限公司,杏輝,1734,42042734,生技醫療業,22,生技醫療業
喬山健康科技股份有限公司,喬山,1736,52347361,生技醫療業,22,生技醫療業
南光化學製藥股份有限公司,南光,1752,69275313,生技醫療業,22,生技醫療業
寶齡富錦生技股份有限公司,寶齡富錦,1760,04742997,生技醫療業,22,生技醫療業
中化合成生技股份有限公司,中化生,1762,03088704,生技醫療業,22,生技醫療業
信東生技股份有限公司,信東生技,1770,43211700,生技醫療業,22,生技醫療業
生泰合成工業股份有限公司,生泰,1777,72197621,生技醫療業,22,生技醫療業
立弘生化科技股份有限公司,立弘,1780,12971536,生技醫療業,22,生技醫療業
合世生醫科技股份有限公司,合世,1781,97304042,生技醫療業,22,生技醫療業
和康生物科技股份有限公司,和康生,1783,16749811,生技醫療業,22,生技醫療業
訊聯生物科技股份有限公司,訊聯,1784,70836411,生技醫療業,22,生技醫療業
科妍生物科技股份有限公司,科妍,1786,13159100,生技醫療業,22,生技醫療業
杏昌生技股份有限公司,杏昌,1788,23161816,生技醫療業,22,生技醫療業
台灣神隆股份有限公司,神隆,1789,16130161,生技醫療業,22,生技醫療業
美時化學製藥股份有限公司,美時,1795,11456110,生技醫療業,22,生技醫療業
易威生醫科技股份有限公司,易威,1799,16570131,生技醫療業,22,生技醫療業
寶利徠光學科技股份有限公司,寶利徠,1813,84449952,生技醫療業,22,生技醫療業
進階生物科技股份有限公司,進階,3118,23348952,生技醫療業,22,生技醫療業
景岳生物科技股份有限公司,景岳,3164,12715847,生技醫療業,22,生技醫療業
基亞生物科技股份有限公司,基亞,3176,70760897,生技醫療業,22,生技醫療業
