stock_code,year,total_operating_revenue,total_operating_costs,total_operating_expenses,net_operating_income,profit_or_loss,total_comprehensive_income,total_assets
8360,2019,1023619,1061010,260507,-297898,-331797,-328699,9483174
8367,2019,1834310,1227962,316079,290269,202557,203047,7139025
8368,2019,476766,325991,58081,92694,61242,61681,1686762
8370,2019,753354,618845,70530,63979,63206,64020,1742774
8374,2019,2915755,2510268,479073,-73586,-73817,-84357,2999208
8376,2019,32189341,25056110,1813416,5319815,4786926,4611343,74527393
8379,2019,1317020,1071491,102373,143156,157089,221336,2865851
8387,2019,2148879,1316133,584063,248683,213644,85040,6807616
8391,2019,11527494,10210274,63798,1251532,981945,980374,16392547
8392,2019,6361712,5780335,44472,536905,423709,424310,8696528
8394,2019,61876716,48775814,6220986,6879916,7470491,11219445,119890098
8399,2019,1138247,1030462,86904,20881,19729,17221,711063
8404,2019,6567553,4251396,1393925,922232,422794,202631,14392979
8411,2019,6072725,5505736,546197,20792,-60204,-298426,10429277
8422,2019,2706574,884134,399354,1423086,1176226,1180134,7095343
8427,2019,4637001,3597492,976980,62529,48368,-89480,5981187
8429,2019,2080819,1701767,468145,-89093,-52818,-345292,7705146
8438,2019,2761594,2487467,250961,23166,4205,-15701,2395898
8442,2019,6458112,5329065,878406,250641,212352,178178,4521699
8443,2019,1580463,675311,996258,-91106,-53789,-52789,2675451
8452,2019,562351,588430,106369,-132448,-149653,-149653,1163568
8453,2019,441417,485453,99504,-143540,-175509,-175509,2355210
8454,2019,51830417,46745781,3458294,1655629,1392701,1387441,14599169
8456,2019,312909,314683,87317,-89091,-78877,-74435,826864
8458,2019,88643,50852,32043,5748,1391,1353,349017
8459,2019,201871,239405,57742,-95276,-94905,-94905,421300
8462,2019,3526882,2381803,498542,646537,476789,476789,7037374
8463,2019,3082428,2777421,188924,116083,87797,81641,5139851
8464,2019,23928962,11778815,5996009,6154138,4626279,4227705,22157698
8465,2019,160061,155460,25829,-21228,-21826,-21826,245779
8466,2019,3468163,2576616,452765,438782,402334,353653,4386801
8467,2019,1437878,1018517,335155,84206,132118,81817,2350956
8469,2019,315748,267299,37497,10952,12403,12403,1424913
8473,2019,4446968,3519770,219555,707643,413266,334628,14396095
8475,2019,146736,204667,46065,-103996,-105783,-105783,618608
8478,2019,3690115,2715288,846932,127895,46117,3355,6261874
8480,2019,1977366,1364686,297671,315009,345164,306573,2558015
8481,2019,1234529,644709,299917,289903,227906,195394,1665354
8482,2019,4026937,2446225,799803,780909,841576,752251,4246126
8487,2019,599177,510161,74696,14320,11514,12484,705022
8488,2019,3878329,3513890,158846,205593,96610,-8090,5333739
8490,2019,31134,18742,62482,-50090,-51296,-48686,412278
8491,2019,1860326,948607,841081,70638,40436,37443,602781
8492,2019,279708,211530,57101,11077,12833,12632,306559
8495,2019,506709,448317,219690,-161048,-165004,-165300,521619
8499,2019,1855655,989688,331455,534512,417004,339466,2965390
8926,2019,7186086,6671356,240178,302941,1096335,1115166,20429463
8940,2019,1534327,773705,758442,2180,-890,-2259,2183417
8943,2019,71335,67444,36827,-32936,-30795,-30527,207274
8945,2019,484069,207475,59784,216810,177241,176253,2283274
8946,2019,688681,462283,82021,144377,122076,60465,2305745
8948,2019,932757,527796,132320,272641,139677,137267,5279605
8951,2019,751027,487194,86501,177332,117768,116982,3468459
8952,2019,411648,356065,69147,-13564,-39759,-41528,2085204
8953,2019,649516,456979,94918,97619,80309,75359,4208796
8955,2019,828268,626166,103069,99033,70008,69197,6093726
8956,2019,478247,237796,83622,156829,157893,220802,1509185
8957,2019,368975,206796,52308,109871,77537,76796,1625696
8960,2019,450721,306383,67848,75115,62321,61373,636999
8962,2019,962963,609107,108552,245304,172605,171966,4106696
8963,2019,489581,422931,68527,-1877,-37797,-40537,2915729
8965,2019,492105,341670,55781,94654,95222,88129,3802639
8966,2019,1209127,894373,171808,142618,121282,120612,1504430
8967,2019,1396201,1059415,178845,157941,113079,104479,9026273
8968,2019,516427,466330,76871,-26774,-90208,-89961,4183156
8969,2019,925403,598925,106063,220415,157730,156755,3443055
8970,2019,298526,164172,26216,108138,78118,77987,1591017
8971,2019,1807214,993097,289261,524856,264049,257711,10870447
8973,2019,130503,81224,24328,24951,20251,21126,506050
8974,2019,407535,327957,57909,21669,27910,20752,1243271
8975,2019,752679,469407,95602,187670,146039,144071,2496990
8976,2019,342269,283421,95378,-36530,-34833,-37044,847555
8977,2019,655107,494134,81405,79568,62750,61796,1014185
8978,2019,425688,335971,61610,28107,-19605,-20540,2935143
8980,2019,253298,240032,40255,-26989,-31747,-31398,1656459
8981,2019,246074,242128,36895,-32949,-30462,-31214,1693265
8982,2019,388852,202249,77586,109017,50921,52451,2229884
8983,2019,870514,504913,95084,270517,192882,192179,4230778
8985,2019,244774,200614,32418,11742,17362,15538,692618
8986,2019,620545,605956,107717,-93128,-55397,-32225,1845444
8987,2019,172486,120143,35831,16512,65689,220783,1172204
8988,2019,427337,312393,91581,23363,32177,46797,1002376
8990,2019,916604,700617,112183,103804,66919,66876,4519432
8991,2019,657269,431975,132282,93012,76768,79458,714194
8992,2019,526491,490876,86981,-51366,-103342,-104266,3851479
8995,2019,215885,162270,36507,17108,17233,22754,374825
8996,2019,2083280,1507824,371421,204035,158138,153930,2776571
9802,2019,12842525,10313919,1071631,1456975,1276511,1012038,12989167
9902,2019,264008,249438,30946,-16360,31890,31890,1388277
9904,2019,313156585,233641231,65564894,13950460,18002774,47824211,363056330
9905,2019,8060828,6981190,528536,551102,465681,358995,9767739
9906,2019,16875,13417,75402,-71944,-81580,-81580,6681298
9907,2019,32527535,29510062,2244657,772816,441268,-187157,35333316
9908,2019,4236594,3365645,264855,597089,883641,754368,17062991
9910,2019,73930081,55917881,9632382,8379818,7003772,5781474,41265902
9911,2019,6298976,4054796,1286657,957523,888718,896012,6847437
9912,2019,597565,397883,221052,-21370,-112809,-122486,772485
9914,2019,28243214,24423564,2025502,1710826,2500984,2065400,25680790
9917,2019,13411677,8519007,2359654,2533016,2176779,2230600,22498653
9918,2019,2160628,1695460,239689,225479,261142,279324,5038734
9919,2019,4056986,3447476,583584,25926,8836,-23721,5704682
9921,2019,63449533,49792589,8924661,4732283,3594697,2926572,59030150
9924,2019,8681906,6624866,917158,1139882,843191,734984,8363216
9925,2019,7078709,4746735,1560496,771478,867817,901728,16159556
9926,2019,2402700,1863905,158044,382827,363711,421671,6279932
9927,2019,9840519,9013455,237280,589784,515168,465746,6551692
9928,2019,732642,756866,173961,-198185,-141698,-129040,3701432
9929,2019,1186340,1208110,298866,-320636,-366517,-247995,3892059
9930,2019,9506160,7953146,460795,1092219,827973,771730,11794066
9931,2019,1455556,1198569,67943,189044,193655,280366,4445669
9933,2019,58211022,54219327,1823545,2168150,1674325,776317,69494511
9934,2019,17023426,12225546,4406824,391056,336055,136129,15849844
9935,2019,5665280,4665239,608359,391682,253798,237726,5732495
9937,2019,22932443,20432927,1755053,744463,737640,779928,13234046
9938,2019,15299654,9831767,2709298,2758589,1696040,1369787,27627305
9939,2019,21527348,17245038,2026362,2255948,1466602,1243531,31524041
9940,2019,12438032,8523873,1942601,1971558,1276205,886698,31670783
9941,2019,28164620,15201905,10392114,3844979,3061223,2658825,200459554
9942,2019,3016735,2004998,459302,554342,411285,363985,4226231
9943,2019,2990311,1326560,1023309,640442,806658,799339,6110996
9944,2019,2848731,2217588,609522,21621,-40018,-75761,5092502
9945,2019,17257930,13645895,1712792,1899243,9586119,52106807,150132547
9946,2019,5079135,3066429,423796,1588910,1588304,1599297,11575744
9955,2019,1723710,1659640,99993,-35923,10186,4644,2926478
9957,2019,44650825,44032813,1551775,-933763,-3280379,-3663084,53769531
9958,2019,2402396,2032139,254425,115832,692230,704432,11241437
9963,2019,595106420,576707306,17595446,803668,16746835,16647852,2075641526
9964,2019,89387,0,24758,64629,63932,85036,1202910
9968,2019,3116821,1506151,1556618,50843,35753,-6629,4419334
9971,2019,5261814,3816455,844997,600362,641534,545054,10167735
9977,2019,1152153,686148,103250,362755,289365,290515,2510843
9978,2019,3576706,2446659,351957,778090,614861,603093,6873411
9982,2019,761022,501857,94868,164297,109921,106884,4875532
9983,2019,804733,792691,160086,-148804,-146317,-145457,665651
9984,2019,463990,363538,91706,8746,-18483,-18873,2490824
9985,2019,489037,335559,79440,73968,63657,62924,952995
9986,2019,623674,434317,75590,113767,58424,54584,3031493
